'上海市人民政府办公厅关于推进花卉产业高质量发展服务高品质生活的意见',上海市人民政府办公厅,2020-12-25,现行有效,地方政府规章及文件
'上海市人民政府办公厅关于加快发展体育产业的实施意见',上海市人民政府办公厅,2012-04-20,已失效,地方政府规章及文件
'上海市杨浦区人民政府办公室关于转发区发改委制订的《杨浦区产业发展专项资金项目申报和服务平台实施意见(试行)》的通知',上海市杨浦区人民政府办公室,2012-04-11,现行有效,地方政府规章及文件
'关于印发《浦东新区促进高新技术产业发展财政扶持办法实施细则》的通知',上海市浦东新区经济和信息化委员会;上海市浦东新区科学技术委员会;上海市浦东新区财政局,2012-04-01,现行有效,地方政府规章及文件
'上海市人民政府印发《关于本市进一步鼓励软件产业和集成电路产业发展的若干政策》的通知',上海市人民政府,2012-03-15,已失效,地方政府规章及文件
'上海市财政局、上海市国家税务局、上海市地方税务局关于转发《财政部、国家税务总局关于扶持动漫产业发展增值税营业税政策的通知》的通知',上海市财政局;上海市国家税务局;上海市地方税务局,2012-02-29,现行有效,地方政府规章及文件
'上海市杨浦区人民政府关于印发上海市杨浦区产业发展“十二五”规划的通知',上海市杨浦区人民政府,2012-02-20,现行有效,地方政府规章及文件
'上海市经济信息化委关于印发《上海市新材料产业重点发展目录(2012版)》的通知',上海市经济和信息化委员会,2012-02-20,现行有效,地方政府规章及文件
'上海市经济信息化委关于印发《推进战略性新兴产业发展2011年工作总结和2012年工作要点》的通知',上海市经济和信息化委员会,2012-02-13,现行有效,地方政府规章及文件
'上海市青浦区人民政府办公室关于转发《青浦区科技产业与自主创新“十二五”规划》的通知',上海市青浦区人民政府办公室,2012-02-11,现行有效,地方政府规章及文件
'上海市徐汇区人民政府关于印发《徐汇区产业发展和科技创新“十二五”规划》的通知',上海市徐汇区人民政府,2012-01-31,现行有效,地方政府规章及文件
'关于印发《长宁区产业发展引导基金管理试行办法(修订稿)》的通知',上海市长宁区金融服务办公室;上海市长宁区商务委员会;上海市长宁区科学技术委员会;上海市长宁区财政局;上海市长宁区工商业联合会,2012-01-06,已失效,地方政府规章及文件
'上海市人民政府关于印发上海市战略性新兴产业发展“十二五”规划的通知',上海市人民政府,2012-01-04,现行有效,地方政府规章及文件
'关于印发《上海市自主创新和高新技术产业发展重大项目评估管理办法》的通知',上海市发展和改革委员会;上海市财政局;上海市经济和信息化委员会;上海市科学技术委员会,2011-12-28,现行有效,地方政府规章及文件
'关于印发《浦东新区“十二五”现代农业发展规划——畜牧水产业实施意见》的通知',上海市浦东新区农业委员会,2011-12-10,现行有效,地方政府规章及文件
'浦东新区人民政府关于印发浦东新区促进高新技术产业发展财政扶持办法的通知',上海市浦东新区人民政府,2011-12-02,现行有效,地方政府规章及文件
'上海市青浦区人民政府办公室关于转发《青浦区产业结构调整专项补助办法》的通知',上海市青浦区人民政府办公室,2011-11-14,现行有效,地方政府规章及文件
'上海市发展改革委关于宝山区建设上海国家高技术服务产业重点培育培育园区的批复',上海市发展和改革委员会,2011-11-08,现行有效,地方政府规章及文件
'上海市发展改革委关于杨浦区建设上海国家高技术服务产业园区的批复',上海市发展和改革委员会,2011-11-08,现行有效,地方政府规章及文件
'上海市发展改革委关于闵行区建设上海国家高技术服务产业园区的批复',上海市发展和改革委员会,2011-11-08,现行有效,地方政府规章及文件
'上海市发展改革委关于长宁区建设上海国家高技术服务产业园区的批复',上海市发展和改革委员会,2011-11-08,现行有效,地方政府规章及文件
'上海市发展改革委关于嘉定区建设上海国家高技术服务产业园区的批复',上海市发展和改革委员会,2011-11-08,现行有效,地方政府规章及文件
'上海市发展改革委关于青浦区建设上海国家高技术服务产业重点培育园区的批复',上海市发展和改革委员会,2011-11-08,现行有效,地方政府规章及文件
'上海市发展改革委关于松江区建设上海国家高技术服务产业重点培育园区的批复',上海市发展和改革委员会,2011-11-08,现行有效,地方政府规章及文件
'上海市发展改革委关于徐汇区建设上海国家高技术服务产业园区的批复',上海市发展和改革委员会,2011-11-07,现行有效,地方政府规章及文件
'上海市人民政府办公厅转发市经济信息化委等四部门制订的《关于推进上海规划产业区块外产业结构调整转型的指导意见》的通知',上海市人民政府办公厅,2011-10-18,现行有效,地方政府规章及文件
'上海市发展改革委关于印发《上海市国家高技术产业发展项目验收管理办法》的通知',上海市发展和改革委员会,2011-09-06,现行有效,地方政府规章及文件
'上海市青浦区人民政府办公室转发区经委关于《青浦区现代服务业产业园创建办法(试行)》的通知',上海市青浦区人民政府办公室,2011-08-25,现行有效,地方政府规章及文件
'上海市人民政府办公厅转发市建设交通委等七部门《关于“十二五”期间本市加快推进住宅产业现代化发展节能省地型住宅指导意见》的通知',上海市人民政府办公厅,2011-08-22,现行有效,地方政府规章及文件
'关于印发《浦东新区促进服务外包产业发展三年行动计划(2011-2013年)》的通知',上海市浦东新区商务委员会,2011-07-26,现行有效,地方政府规章及文件
'关于公布《上海动漫游戏产业发展扶持奖励办法（2011年版）》的通知',上海市文化广播影视管理局,2011-07-18,现行有效,地方政府规章及文件
'浦东新区商务委关于印发《上海市浦东新区创意产业园区认定及管理办法(试行)》的通知',上海市浦东新区商务委员会,2011-07-18,已失效,地方政府规章及文件
'上海市徐汇区人民政府关于印发《徐汇区关于加快推进高新技术产业发展的扶持意见(试行)》的通知',上海市徐汇区人民政府,2011-06-16,现行有效,地方政府规章及文件
'上海市人民政府办公厅印发关于促进上海电影产业繁荣发展实施意见的通知',上海市人民政府办公厅,2011-04-02,现行有效,地方政府规章及文件
'上海市人民政府办公厅印发关于促进本市数字出版产业发展若干意见的通知',上海市人民政府办公厅,2011-03-25,现行有效,地方政府规章及文件
'上海市财政局、上海市国家税务局、上海市地方税务局关于转发《财政部、国家税务总局关于促进节能服务产业发展增值税营业税和企业所得税政策问题的通知》的通知',上海市财政局;上海市国家税务局;上海市地方税务局,2011-03-23,现行有效,地方政府规章及文件
'上海市人民政府办公厅转发市金融办等四部门《关于促进本市第三方支付产业发展若干意见》的通知',上海市人民政府办公厅,2011-03-02,现行有效,地方政府规章及文件
'上海市嘉定区人民政府办公室关于转发区经委《2011年二、三产业主要经济指标指导性计划》的通知',上海市嘉定区人民政府办公室,2011-01-20,现行有效,地方政府规章及文件
'关于印发《上海市地方特色产业中小企业发展资金管理操作办法》的通知',上海市财政局;上海市经济和信息化委员会,2010-09-28,现行有效,地方政府规章及文件
'关于发布《上海动漫游戏产业发展扶持奖励办法（2010年版）》的公告',上海市文化广播影视管理局,2010-09-07,现行有效,地方政府规章及文件
'上海市教育委员会关于转发《教育部关于公布同意设置的高等学校战略性新兴产业相关本科新专业名单的通知》的通知',上海市教育委员会,2010-08-17,现行有效,地方政府规章及文件
'上海市经济信息化委关于印发《上海推进云计算产业发展行动方案(2010—2012年)》的通知',上海市经济和信息化委员会,2010-07-21,现行有效,地方政府规章及文件
'关于印发《现代农业产业技术体系（上海）创新团队管理办法（试行）》的通知',上海市农业委员会,2010-06-25,现行有效,地方政府规章及文件
'关于印发《现代农业产业技术体系（上海）建设实施方案》的通知',上海市农业委员会;上海市财政局,2010-06-07,已失效,地方政府规章及文件
'上海市人民政府办公厅关于转发市经济信息化委等四部门制订的《上海市产业结构调整专项补助办法》的通知',上海市人民政府办公厅,2010-06-05,现行有效,地方政府规章及文件
'上海市临港产业区管理办法',上海市人民政府,2010-06-01,现行有效,地方政府规章及文件
'上海市人民政府办公厅转发市发展改革委等六部门《关于本市贯彻国务院办公厅通知精神加快推行合同能源管理促进节能服务产业发展实施意见》的通知',上海市人民政府办公厅,2010-05-26,现行有效,地方政府规章及文件
'上海市经济信息化委关于印发《上海推进智能电网产业发展行动方案(2010—2012年)》的通知',上海市经济和信息化委员会,2010-04-22,现行有效,地方政府规章及文件
'上海市经济信息化委关于印发《上海推进物联网产业发展行动方案（2010—2012年）》的通知',上海市经济和信息化委员会,2010-04-19,现行有效,地方政府规章及文件
'上海市发展改革委关于转发《国家发展改革委办公厅、国家中医药管理局办公室关于组织实施现代中药高技术产业发展专项的通知》的通知',上海市发展和改革委员会,2010-01-07,现行有效,地方政府规章及文件
'上海市杨浦区人民政府办公室关于转发区科委制订的《上海市杨浦区电子信息产业三年行动计划（2009—2011年）》的通知',上海市杨浦区人民政府办公室,2009-12-31,现行有效,地方政府规章及文件
'上海市杨浦区人民政府办公室关于转发区科委制订的《上海市杨浦区节能环保产业发展三年行动计划（2009—2011年）》的通知',上海市杨浦区人民政府办公室,2009-12-31,现行有效,地方政府规章及文件
'上海市经济信息化委、中国出口信用保险公司上海分公司关于利用出口信用保险支持上海产业发展的通知',上海市经济和信息化委员会;中国出口信用保险公司上海分公司,2009-12-29,现行有效,地方政府规章及文件
'上海市人民政府办公厅转发市发展改革委、市经济信息化委制订的《关于促进上海新能源产业发展的若干规定》的通知',上海市人民政府办公厅,2009-12-07,现行有效,地方政府规章及文件
'上海市人民政府办公厅转发市发展改革委、市经济信息化委制订的《关于促进上海新能源汽车产业发展的若干政策规定》的通知',上海市人民政府办公厅,2009-12-07,现行有效,地方政府规章及文件
'上海市经济信息化委关于印发《上海市经济和信息化委员会经济运行与产业安全专项资金管理办法》的通知',上海市经济和信息化委员会,2009-11-20,现行有效,地方政府规章及文件
'上海市奉贤区人民政府关于印发《关于加快发展新材料产业的若干意见》的通知',上海市奉贤区人民政府,2009-11-13,已失效,地方政府规章及文件
'关于转发市商务委、市发展改革委、市财政局制订的《上海市促进服务外包产业发展专项资金使用和管理试行办法》的通知',上海市人民政府办公厅,2009-11-03,现行有效,地方政府规章及文件
'上海市徐汇区人民政府办公室关于转发区商务委员会的《徐汇区新能源和新材料产业发展推进计划（2009－2012年）》的通知',上海市徐汇区人民政府办公室,2009-10-26,现行有效,地方政府规章及文件
'上海市徐汇区人民政府办公室关于转发区科委的《徐汇区软件和信息服务产业发展推进计划（2009－2012年）》的通知',上海市徐汇区人民政府办公室,2009-10-26,现行有效,地方政府规章及文件
'上海市徐汇区人民政府办公室关于转发区科委的《徐汇区生物医药产业发展推进计划（2009－2012年）》的通知',上海市徐汇区人民政府办公室,2009-10-26,现行有效,地方政府规章及文件
'上海市人民政府关于印发本市贯彻《钢铁产业调整和振兴规划》《有色金属产业调整和振兴规划》实施方案的通知',上海市人民政府,2009-10-09,现行有效,地方政府规章及文件
'上海市奉贤区人民政府关于印发《关于加快推进产业结构调整转变经济发展方式的若干意见》的通知',上海市奉贤区人民政府,2009-09-17,现行有效,地方政府规章及文件
'崇明县人民政府印发关于进一步扶持本县旅游产业发展实施意见的通知',上海市崇明县人民政府,2009-09-10,已失效,地方政府规章及文件
'上海市人民政府批转市经济信息化委《关于推进信息化与工业化融合促进产业能级提升实施意见》的通知',上海市人民政府,2009-09-03,现行有效,地方政府规章及文件
'关于转发《财政部、国家税务总局关于扶持动漫产业发展有关税收政策问题的通知》的通知',上海市财政局;上海市国家税务局;上海市地方税务局,2009-08-18,现行有效,地方政府规章及文件
'上海市财政局、上海市国家税务局、上海市地方税务局关于转发《财政部、国家税务总局关于扶持动漫产业发展有关税收政策问题的通知》的通知',上海市财政局;上海市国家税务局;上海市地方税务局,2009-08-18,现行有效,地方政府规章及文件
'上海市经济信息化委关于组织开展“国家新型工业化产业示范基地”创建和申报工作的通知',上海市经济和信息化委员会,2009-08-05,现行有效,地方政府规章及文件
'上海市杨浦区人民政府办公室关于转发区商务委制订的《杨浦区创意产业园区认定办法》的通知',上海市杨浦区人民政府办公室,2009-08-04,现行有效,地方政府规章及文件
'上海市青浦区人民政府关于印发青浦区促进生物医药产业发展行动方案的通知',上海市青浦区人民政府,2009-07-31,现行有效,地方政府规章及文件
'上海市人民政府关于批转市发展改革委、市财政局制订的《上海市自主创新和高新技术产业发展重大项目专项资金管理办法》的通知',上海市人民政府,2009-07-30,现行有效,地方政府规章及文件
'上海市人民政府办公厅转发市发展改革委、市科委制订的《关于促进上海生物医药产业发展的若干政策规定》的通知',上海市人民政府办公厅,2009-07-30,现行有效,地方政府规章及文件
'上海市科委、市发展改革委关于印发《上海市生物医药产业发展行动计划（2009-2012年）》的通知',上海市科学技术委员会;上海市发展和改革委员会,2009-07-30,现行有效,地方政府规章及文件
'关于转发《财政部关于扶持新型显示器件产业发展有关进口税收优惠政策的通知》的通知',上海市财政局;上海市国家税务局;上海市地方税务局,2009-06-05,现行有效,地方政府规章及文件
'上海市奉贤区人民政府关于印发《关于加快发展生物医药产业的若干意见》的通知',上海市奉贤区人民政府,2009-05-25,已失效,地方政府规章及文件
'上海市奉贤区人民政府关于印发《关于加快发展新能源产业的若干意见》的通知',上海市奉贤区人民政府,2009-05-20,已失效,地方政府规章及文件
'上海市杨浦区人民政府办公室关于印发上海市杨浦区现代设计产业发展三年行动计划（2009—2011年）的通知',上海市杨浦区人民政府办公室,2009-04-17,现行有效,地方政府规章及文件
'关于印发《上海市新闻出版局支持出版产业发展的若干意见》的通知',上海市新闻出版局,2009-04-01,现行有效,地方政府规章及文件
'上海市奉贤区人民政府办公室关于转发区经委《塘外化工区产业结构调整推进方案》的通知',上海市奉贤区人民政府办公室,2009-03-25,现行有效,地方政府规章及文件
'上海市松江区人民政府办公室关于转发区建交委制定的《关于支持本区重点产业项目建设，保障工程质量和施工安全的若干意见（试行）》的通知',上海市松江区人民政府办公室,2009-03-12,现行有效,地方政府规章及文件
'上海市发展改革委关于转发《国家发展改革委办公厅关于组织实施彩电产业战略转型产业化专项有关问题的通知》的通知',上海市发展和改革委员会,2009-02-24,现行有效,地方政府规章及文件
'普陀区人民政府关于印发《上海市普陀区产业发展专项资金管理办法(试行)》的通知',上海市普陀区人民政府,2009-02-23,现行有效,地方政府规章及文件
'上海市人民政府办公厅印发关于促进本市服务外包产业发展实施意见的通知',上海市人民政府办公厅,2009,现行有效,地方政府规章及文件
'上海市奉贤区人民政府关于进一步加大招商引资力度加快推进产业集群建设的若干意见',上海市奉贤区人民政府,2008-11-25,现行有效,地方政府规章及文件
'上海市静安区人民政府关于批转区发改委《静安区深化完善产业发展政策若干意见》的通知',上海市静安区人民政府,2008-11-19,现行有效,地方政府规章及文件
'关于印发《关于支持本市重点产业项目加快建设的若干意见(试行)》的通知',上海市建设交通委员会,2008-11-07,已失效,地方政府规章及文件
'关于印发《上海市软件和集成电路产业发展专项资金管理办法》的通知',上海市财政局;上海市信息化委员会,2008-10-09,现行有效,地方政府规章及文件
'关于印发《上海市文化产业园区认定办法（试行）》的通知',中共上海市委宣传部;上海市文广影视管理局;上海市新闻出版局;上海市经济委员会,2008-09-25,现行有效,地方政府规章及文件
'关于印发《上海市文化产业示范基地建设推进办法（试行）》的通知',中共上海市委宣传部;上海市文广影视管理局;上海市新闻出版局,2008-09-25,现行有效,地方政府规章及文件
'上海市人民政府办公厅关于转发市经委、市发展改革委制订的《上海产业发展重点支持目录（2008）》的通知',上海市人民政府办公厅,2008-09-17,现行有效,地方政府规章及文件
'上海市人民政府办公厅转发市财政局等五部门关于推进经济发展方式转变和产业结构调整若干政策意见的通知',上海市人民政府办公厅,2008-08-23,现行有效,地方政府规章及文件
'上海市嘉定区人民政府办公室关于印发嘉定区产业旅游景点认定办法的通知',上海市嘉定区人民政府办公室,2008-08-22,现行有效,地方政府规章及文件
'关于印发“贯彻落实市委九届四次全会精神，推进产业发展工作会议”有关报告的通知',上海市经济委员会;上海市国有资产监督管理委员会,2008-08-12,现行有效,地方政府规章及文件
'上海市发展和改革委员会关于转发《国家发展改革委办公厅、工业和信息化部办公厅关于印发2008年度集成电路产业研究与开发专项资金申报指南的通知》的通知',上海市发展和改革委员会;上海市信息化委员会,2008-08-12,现行有效,地方政府规章及文件
'上海市人民政府办公厅关于转发市产业结构调整协调推进联席会议办公室修订的《上海市产业结构调整专项扶持暂行办法》的通知',上海市人民政府办公厅,2008-08-07,现行有效,地方政府规章及文件
'上海市银行卡产业发展联席会议办公室关于印发《2008年上海市银行卡产业发展工作要点》的通知',上海市银行卡产业发展联席会议办公室,2008-07-30,现行有效,地方政府规章及文件
'上海市青浦区人民政府办公室转发区经委关于《青浦区2008年调整产业结构、淘汰劣势企业行动方案及考核办法》的通知',上海市青浦区人民政府办公室,2008-06-20,现行有效,地方政府规章及文件
'上海市嘉定区人民政府办公室关于印发嘉定区关于加快产业集聚发展的意见的通知',上海市嘉定区人民政府办公室,2008-06-20,现行有效,地方政府规章及文件
'上海市经委关于印发《上海市创意产业集聚区认定管理办法（试行）》的通知',上海市经济委员会,2008-06-17,现行有效,地方政府规章及文件
'上海市经委、市委宣传部关于印发《上海市加快创意产业发展的指导意见》的通知',上海市经济委员会;中共上海市委宣传部,2008-06-13,现行有效,地方政府规章及文件
'上海市杨浦区人民政府办公室转发区财政局制订的《上海市杨浦区产业发展配套资金使用和管理办法》的通知',上海市杨浦区人民政府办公室,2008-06-12,现行有效,地方政府规章及文件
'上海市松江区人民政府关于印发《松江区产业结构调整工作意见》的通知',上海市松江区人民政府,2008-05-22,现行有效,地方政府规章及文件
'上海市嘉定区人民政府办公室关于印发上海张江高新技术产业开发区嘉定分区发展计划（2008-2011）的通知',上海市嘉定区人民政府办公室,2008-04-25,现行有效,地方政府规章及文件
'上海市杨浦区人民政府关于印发《上海市杨浦区“十一五”产业发展实施纲要》的通知',上海市杨浦区人民政府,2008-01-16,现行有效,地方政府规章及文件
'上海市嘉定区人民政府办公室印发嘉定区创意产业集聚区认定意见的通知',上海市嘉定区人民政府办公室,2007-12-27,现行有效,地方政府规章及文件
'上海市人民政府办公厅关于转发市产业结构调整协调推进联席会议办公室制订的《上海市产业结构调整专项扶持暂行办法》的通知',上海市人民政府办公厅,2007-12-08,现行有效,地方政府规章及文件
'浦东新区人民政府关于印发《浦东新区创意产业园区布局规划纲要》的通知',上海市浦东新区人民政府,2007-11-03,现行有效,地方政府规章及文件
'上海市粮食局关于印发《上海粮食流通产业发展三年行动方案》的通知',上海市粮食局,2007-10-11,现行有效,地方政府规章及文件
'崇明县人民政府关于原则同意局部调整长兴海洋装备产业基地配套东区控制性详细规划的批复',上海市崇明县人民政府,2007-09-30,现行有效,地方政府规章及文件
'崇明县人民政府关于原则同意长兴海洋装备产业基地配套西区控制性详细规划的批复',上海市崇明县人民政府,2007-09-30,现行有效,地方政府规章及文件
'上海市嘉定区人民政府办公室关于印发进一步促进产业结构调整、盘活存量资源有关意见的通知',上海市嘉定区人民政府办公室,2007-09-24,现行有效,地方政府规章及文件
'上海市质量技术监督局、上海市发展和改革委员会转发国家质检总局、国家发展改革委《关于工业产品生产许可工作中严格执行国家产业政策有关问题的通知》的通知',上海市质量技术监督局;上海市发展和改革委员会,2007-07-27,现行有效,地方政府规章及文件
'市信息委关于印发《上海市信息产业“十一五”专项规划》的通知',上海市信息化委员会,2007-05-30,现行有效,地方政府规章及文件
'上海市杨浦区人民政府关于印发《上海市杨浦区产业发展引导资金使用和管理试行办法》的通知',上海市杨浦区人民政府,2007-05-10,现行有效,地方政府规章及文件
'关于印发《2007年上海市银行卡产业发展工作要点》的通知',上海市银行卡产业发展联席会议办公室,2007-04-20,现行有效,地方政府规章及文件
'关于印发《国家、上海市、普陀区信息产业发展相关政策汇集》的通知',上海市普陀区信息化委员会,2007-03-14,现行有效,地方政府规章及文件
'上海市奉贤区人民政府办公室转发区经委等十一部门关于加快奉贤区产业结构调整盘活存量资源若干意见的通知',上海市奉贤区人民政府办公室,2007-03-12,现行有效,地方政府规章及文件
'关于转发市信息委等七个部门《关于应用信息技术改造提升传统产业的基干政策意见》的通知',上海市静安区经济委员会,2007-03-01,现行有效,地方政府规章及文件
'浦东新区人民政府关于停止执行《关于印发〈浦东新区“十五”期间鼓励和支持软件产业发展的若干意见〉的通知》等文件的通知',上海市浦东新区人民政府,2007-02-17,现行有效,地方政府规章及文件
'市信息委、市发展改革委等关于印发《关于应用信息技术改造提升传统产业的若干政策意见》的通知',上海市信息化委员会;上海市发展和改革委员会;上海市经济委员会;上海市科学技术委员会;上海市农业委员会;上海市财政局;上海市国有资产监督管理委员会,2007-01-12,现行有效,地方政府规章及文件
'上海市人民政府办公厅转发市经委等九部门关于加快本市产业结构调整盘活存量资源若干意见的通知',上海市人民政府办公厅,2006-12-29,现行有效,地方政府规章及文件
'浦东新区人民政府关于印发《浦东新区中医药产业发展“十一五”规划》的通知',上海市浦东新区人民政府,2006-11-10,现行有效,地方政府规章及文件
'崇明县人民政府关于原则同意长兴海洋装备产业基地配套东区控制性详细规划的批复',上海市崇明县人民政府,2006-10-30,现行有效,地方政府规章及文件
'上海市经济委员会关于继续组织实施信息产业企业技术进步和产业升级专项的通知',上海市经济委员会,2006-01-13,现行有效,地方政府规章及文件
