'工业和信息化部、北京市人民政府、天津市人民政府、河北省人民政府公告2016年第27号--京津冀产业转移指南',工业和信息化部;北京市人民政府;天津市人民政府;河北省人民政府,2016-06-07,现行有效,部门规章及文件
'中国保监会办公厅、北京市金融工作局、北京市石景山区人民政府关于印发《关于加快推动北京保险产业园创新发展的实施办法》的通知',中国保险监督管理委员会办公厅;北京市金融工作局;北京市石景山区人民政府,2015-12-30,现行有效,部门规章及文件
'中国保险监督管理委员会、北京市人民政府关于加快推动北京保险产业园创新发展的意见',中国保险监督管理委员会;北京市人民政府,2014-03-03,现行有效,部门规章及文件
'工业和信息化部、北京市人民政府、天津市人民政府、河北省人民政府公告2016年第27号--京津冀产业转移指南',工业和信息化部;北京市人民政府;天津市人民政府;河北省人民政府,2016-06-07,现行有效,地方性法规及文件
'中国保监会办公厅、北京市金融工作局、北京市石景山区人民政府关于印发《关于加快推动北京保险产业园创新发展的实施办法》的通知',中国保险监督管理委员会办公厅;北京市金融工作局;北京市石景山区人民政府,2015-12-30,现行有效,地方性法规及文件
'中国保险监督管理委员会、北京市人民政府关于加快推动北京保险产业园创新发展的意见',中国保险监督管理委员会;北京市人民政府,2014-03-03,现行有效,地方性法规及文件
'北京市高级人民法院关于服务首都文化创意产业发展的指导意见',北京市高级人民法院,2013-01-22,现行有效,地方司法文件
'北京市科学技术委员会、北京市经济和信息化局、北京市人力资源和社会保障局、北京市财政局关于印发《北京市高精尖产业技能提升培训补贴实施办法》的通知',北京市科学技术委员会;北京市经济和信息化局;北京市人力资源和社会保障局;北京市财政局,2020-03-06,现行有效,地方政府规章及文件
'中关村科技园区管理委员会、顺义区人民政府印发《关于促进中关村顺义园第三代半导体等前沿半导体产业创新发展的若干措施》的通知',中关村科技园区管理委员会;北京市顺义区人民政府,2019-08-21,现行有效,地方政府规章及文件
'中共北京市委办公厅、北京市人民政府办公厅关于印发《加快新首钢高端产业综合服务区发展建设打造新时代首都城市复兴新地标行动计划(2019年—2021年)》的通知',中共北京市委办公厅;北京市人民政府办公厅,2018-12-27,现行有效,地方政府规章及文件
'中共北京市委、北京市人民政府印发《关于推进文化创意产业创新发展的意见》的通知',中共北京市委;北京市人民政府,2018-06-21,现行有效,地方政府规章及文件
'北京市人民政府印发《关于优化人才服务促进科技创新推动高精尖产业发展的若干措施》的通知',北京市人民政府,2017-12-31,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于印发《北京高精尖产业设计中心认定管理办法》的通知',北京市经济和信息化委员会,2017-12-28,现行有效,地方政府规章及文件
'北京市人民政府办公厅印发《关于加快发展康复辅助器具产业的实施意见》的通知',北京市人民政府办公厅,2017-11-24,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于支持2018年北京市产业创新中心创建和企业技术中心创新能力提升的通知',北京市经济和信息化委员会,2017-11-03,现行有效,地方政府规章及文件
'关于公布本市已完成注册登记的政府出资产业投资基金最新名单的通告',北京市发展和改革委员会,2017-09-28,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于印发《北京市机器人产业创新发展路线图》的通知',北京市经济和信息化委员会,2017-09-25,现行有效,地方政府规章及文件
'北京市农村工作委员会、北京市财政局关于印发《2017年北京市整区推进农村一二三产业融合发展试点工作的实施方案》等中央财政农业生产发展资金项目实施方案的通知',北京市农村工作委员会;北京市财政局,2017-09-20,现行有效,地方政府规章及文件
'关于2017年战略性新兴产业领域贷款支持项目征集的通知',北京市发展和改革委员会,2017-09-20,现行有效,地方政府规章及文件
'北京市经济和信息化委员会、北京市财政局关于印发《北京市高精尖产业发展资金管理暂行办法》的通知',北京市经济和信息化委员会;北京市财政局,2017-09-13,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于工业信息化部2017年产业集群区域品牌建设试点申报工作的通知',北京市经济和信息化委员会,2017-08-30,现行有效,地方政府规章及文件
'关于公布本市已完成注册登记的政府出资产业投资基金名单的通告',北京市发展和改革委员会,2017-08-04,现行有效,地方政府规章及文件
'北京市农村工作委员会关于印发《北京市乡镇统筹利用集体产业用地试点民主决策程序及实施主体组建运行管理暂行办法》的通知',北京市农村工作委员会,2017-07-21,现行有效,地方政府规章及文件
'关于华远医药研究有限公司国家生物产业基地基因重组蛋白质药物中试公共服务平台项目验收前的公告',北京市发展和改革委员会,2017-06-23,现行有效,地方政府规章及文件
'北京市旅游发展委员会关于开展2016年度旅游产业发展引导资金项目绩效考评工作的通知',北京市旅游发展委员会,2017-05-27,现行有效,地方政府规章及文件
'关于做好政府出资产业投资基金信用信息登记工作的通知',北京市发展和改革委员会,2017-05-09,现行有效,地方政府规章及文件
'北京市统计局、北京市经济和信息化委员会关于印发北京“高精尖”产业活动类别(试行)的通知',北京市统计局;北京市经济和信息化委员会,2017-05-02,现行有效,地方政府规章及文件
'关于北京谊安医疗系统股份有限公司治疗级无创呼吸机产业链建设项目验收前的公告',北京市发展和改革委员会,2017-04-05,现行有效,地方政府规章及文件
'北京市经济和信息化委员会、天津市工业和信息化委员会、河北省工业和信息化厅关于联合印发《京津冀协同推进北斗导航与位置服务产业发展行动方案(2017-2020年)》的通知',北京市经济和信息化委员会;天津市工业和信息化委员会;河北省工业和信息化厅,2017-03-31,现行有效,地方政府规章及文件
'关于组织申报2017年产业技术创新战略联盟促进科技专项的通知',北京市科学技术委员会,2017-03-16,现行有效,地方政府规章及文件
'关于组织开展2017年“北京市战略性新兴产业科技成果转化基地建设”专项资金申报工作的通知',北京市科学技术委员会,2017-03-07,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于转发国务院办公厅《关于石化产业调结构促转型增效益的指导意见》的通知',北京市经济和信息化委员会,2017-02-04,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于2017年北京市软件和集成电路产业企业享受所得税优惠政策有关事项的通知',北京市经济和信息化委员会,2017-01-24,现行有效,地方政府规章及文件
'北京市人民政府关于印发《北京市“十三五”时期现代产业发展和重点功能区建设规划》的通知',北京市人民政府,2017-01-13,现行有效,地方政府规章及文件
'北京市经济和信息化委员会、北京市财政局关于公开征集第三批北京高精尖产业发展基金合作机构的通知',北京市经济和信息化委员会;北京市财政局,2016-12-16,现行有效,地方政府规章及文件
'北京市体育局关于印发《北京市体育产业基地管理办法》的通知',北京市体育局,2016-09-06,现行有效,地方政府规章及文件
'朝阳市人民政府办公室关于印发推进文化创意和设计服务与相关产业融合发展实施方案的通知',朝阳市人民政府办公室,2016-02-04,现行有效,地方政府规章及文件
'北京市人民政府关于印发《北京市推进文化创意和设计服务与相关产业融合发展行动计划(2015—2020年)》的通知',北京市人民政府,2015-04-07,现行有效,地方政府规章及文件
'关于印发《北京市高新技术产业专业孵化基地认定和管理办法》的通知',北京市科学技术委员会,2010-12-16,现行有效,地方政府规章及文件
'关于组织2017年高精尖产业发展重点支撑项目申报工作的通知',北京市经济和信息化委员会,2016-12-02,现行有效,地方政府规章及文件
'关于征集北京市高精尖产业创新案例的通知',北京市经济和信息化委员会,2016-11-23,现行有效,地方政府规章及文件
'关于印发北京市“十三五”时期高技术产业发展规划的通知',北京市发展和改革委员会,2016-11-15,现行有效,地方政府规章及文件
"'朝阳区""十三五""时期建设国家文化产业创新实验区发展规划'",北京市朝阳区人民政府,2016-11,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于组织2016年高精尖产业发展重点支撑项目申报工作的通知',北京市经济和信息化委员会,2016-10-11,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于发布《北京市产业创新中心实施方案》的通知',北京市经济和信息化委员会,2016-08-25,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于组织申报应急产业重点联系企业的通知',北京市经济和信息化委员会,2016-08-08,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于组织申报应急产业重点联系企业的通知',北京市经济和信息化委员会,2016-08-08,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于组织2016年高精尖产业发展重点支撑储备项目申报工作的通知',北京市经济和信息化委员会,2016-08-03,现行有效,地方政府规章及文件
'关于印发《北京生物医药产业跨越发展工程(G20工程)三期实施方案》的通知',北京市科学技术委员会;北京市发展和改革委员会;北京市经济和信息化委员会;北京市卫生和计划生育委员会;北京市食品药品监督管理局;中关村科技园区管理委员会;北京市投资促进局,2016-07-14,现行有效,地方政府规章及文件
'北京市顺义区人民政府关于印发《顺义区产业项目全要素综合评价办法》的通知',北京市顺义区人民政府,2016-07-03,现行有效,地方政府规章及文件
'工业和信息化部、北京市人民政府、天津市人民政府、河北省人民政府公告2016年第27号--京津冀产业转移指南',工业和信息化部;北京市人民政府;天津市人民政府;河北省人民政府,2016-06-07,现行有效,地方政府规章及文件
'北京市经济和信息化委员会关于组织推荐2016年产业技术基础公共服务平台的通知',北京市经济和信息化委员会,2016-06-07,现行有效,地方政府规章及文件
'转发《财政部、国家税务总局、发展改革委、工业和信息化部关于软件和集成电路产业企业所得税优惠政策有关问题的通知》',北京市财政局;北京市国家税务局;北京市地方税务局;北京市发展和改革委员会;北京市经济和信息化委员会,2016-05-31,现行有效,地方政府规章及文件
'北京市人民政府办公厅关于印发《北京市文化创意产业发展指导目录(2016年版)》的通知',北京市人民政府办公厅,2016-05-12,现行有效,地方政府规章及文件
'北京市经济和信息化委员会、北京市财政局关于公开征集2016年北京高精尖产业发展基金合作机构的通知',北京市经济和信息化委员会;北京市财政局,2016-03-14,现行有效,地方政府规章及文件
'北京市食品药品监督管理局印发《关于落实食品药品监管总局支持中关村食品药品监管及产业发展若干政策事项批复的实施意见》的通知',北京市食品药品监督管理局,2016-01-13,现行有效,地方政府规章及文件
'北京市农村工作委员会关于加快转变农业发展方式深入推进农村产业融合发展的实施意见',北京市农村工作委员会,2016,现行有效,地方政府规章及文件
'中国保监会办公厅、北京市金融工作局、北京市石景山区人民政府关于印发《关于加快推动北京保险产业园创新发展的实施办法》的通知',中国保险监督管理委员会办公厅;北京市金融工作局;北京市石景山区人民政府,2015-12-30,现行有效,地方政府规章及文件
'北京市人民政府办公厅关于加快应急产业发展的实施意见',北京市人民政府办公厅,2015-12-30,现行有效,地方政府规章及文件
'北京市财政局、北京市经济和信息化委员会关于印发《北京高精尖产业发展基金管理办法》的通知',北京市财政局;北京市经济和信息化委员会,2015-11-30,现行有效,地方政府规章及文件
'北京市顺义区人民政府关于印发顺义区促进电子商务产业发展办法的通知',北京市顺义区人民政府,2015-11-11,已失效,地方政府规章及文件
'北京市顺义区人民政府关于印发顺义区促进重大产业项目发展定向扶持办法的通知',北京市顺义区人民政府,2015-11-06,已失效,地方政府规章及文件
'北京市顺义区人民政府办公室关于印发顺义区促进产业结构调整和中小企业发展资金管理办法的通知',北京市顺义区人民政府办公室,2015-08-29,现行有效,地方政府规章及文件
'北京市顺义区人民政府办公室关于印发北京顺义绿色生态产业功能区管理委员会北京市顺义区推进浅山区建设办公室主要职责内设机构和人员编制规定的通知',北京市顺义区人民政府办公室,2015-08-28,现行有效,地方政府规章及文件
'北京市人民政府关于加快发展体育产业促进体育消费的实施意见',北京市人民政府,2015-07-09,现行有效,地方政府规章及文件
'转发《财政部、国家税务总局、发展改革委、工业和信息化部关于进一步鼓励集成电路产业发展企业所得税政策的通知》',北京市财政局;北京市国家税务局;北京市地方税务局;北京市发展和改革委员会;北京市经济和信息化委员会,2015-03-31,现行有效,地方政府规章及文件
'北京市人民政府办公厅关于加快推进中关村生物医药医疗器械及相关产业发展的若干意见',北京市人民政府办公厅,2015-02-16,现行有效,地方政府规章及文件
'北京市通州区人民政府关于印发《通州区新增产业的禁止和限制目录(2014年版)》的通知',北京市通州区人民政府,2014-12-08,现行有效,地方政府规章及文件
'北京市顺义区人民政府关于印发顺义区产业项目全要素综合评价办法(试行)的通知',北京市顺义区人民政府,2014-12-01,已失效,地方政府规章及文件
'北京市顺义区人民政府关于印发顺义区促进金融产业发展办法的通知',北京市顺义区人民政府,2014-11-05,现行有效,地方政府规章及文件
'北京市发展和改革委员会关于申报2015年中央预算内投资战略性新兴产业(能源)专项项目有关工作的通知',北京市发展和改革委员会,2014-09-19,现行有效,地方政府规章及文件
'北京市财政局、北京市农业局关于印发《现代农业产业技术体系北京市创新团队建设专项资金管理办法》的通知',北京市财政局;北京市农业局,2014-08-12,现行有效,地方政府规章及文件
'2014年旅游产业发展引导资金竞争性分配试点项目评审工作方案',北京市旅游发展委员会,2014-07-22,现行有效,地方政府规章及文件
'北京市人民政府办公厅关于印发市发展改革委等部门制定的《北京市新增产业的禁止和限制目录(2014年版)》的通知',北京市人民政府办公厅,2014-07-21,现行有效,地方政府规章及文件
'朝阳市人民政府关于促进房地产业平稳健康发展政策措施的通知',朝阳市人民政府,2014-07-12,已失效,地方政府规章及文件
'关于印发昌平区产业准入特别管理措施(2014—2015年)的通知',北京市昌平区人民政府办公室,2014-05-26,现行有效,地方政府规章及文件
'北京市人民政府关于印发《北京市文化创意产业功能区建设发展规划(2014—2020年)》和《北京市文化创意产业提升规划(2014—2020年)》的通知',北京市人民政府,2014-05-26,现行有效,地方政府规章及文件
'中国保险监督管理委员会、北京市人民政府关于加快推动北京保险产业园创新发展的意见',中国保险监督管理委员会;北京市人民政府,2014-03-03,现行有效,地方政府规章及文件
'转发《科技部、财政部、国家税务总局关于在中关村国家自主创新示范区完善高新技术企业认定中文化产业支撑技术等领域范围文件的通知》',北京市科学技术委员会;北京市财政局;北京市国家税务局;北京市地方税务局;中关村科技园区管理委员会,2014-02-10,现行有效,地方政府规章及文件
'北京市人民政府关于印发北京市进一步促进软件产业和集成电路产业发展若干政策的通知',北京市人民政府,2014-02-08,现行有效,地方政府规章及文件
'北京市财政局、北京市地方税务局转发《财政部、国家税务总局关于动漫产业增值税和营业税政策的通知》',北京市财政局;北京市地方税务局,2014-01-24,现行有效,地方政府规章及文件
'关于印发《促进北京市增材制造(3D打印)科技创新与产业培育的工作意见》的通知',北京市科学技术委员会;北京市发展和改革委员会;北京市经济和信息化委员会,2014-01-06,现行有效,地方政府规章及文件
'关于印发《北京市特色产业村认定管理办法》的通知',北京市农村工作委员会,2013-10-23,已失效,地方政府规章及文件
'关于印发北京市战略性新型产业专项规划之节能环保产业发展规划(2013-2015)',北京市发展和改革委员会;北京市科学技术委员会;北京市经济和信息化委员会,2013-07-26,现行有效,地方政府规章及文件
'关于印发北京市新能源产业专项规划(2013-2015)的通知',北京市发展和改革委员会,2013-07-11,现行有效,地方政府规章及文件
'北京市财政局、北京市经济和信息化委员会关于印发《北京市支持新型工业化产业示范基地资金管理实施细则》的通知',北京市财政局;北京市经济和信息化委员会,2013-06-21,现行有效,地方政府规章及文件
'北京市大兴区人民政府、北京经济技术开发区管委会关于印发促进新区设计产业发展若干意见的通知',北京市大兴区人民政府;北京经济技术开发区管理委员会,2013-05-30,现行有效,地方政府规章及文件
'北京市顺义区人民政府关于印发顺义区促进文化创意产业发展若干意见的通知',北京市顺义区人民政府,2013-04-29,现行有效,地方政府规章及文件
