'关于三台县产业扶贫重点工作责任分工的通知',中共绵阳市三台县委农村工作领导小组,2017-03-27,现行有效,团体规定
'宜宾市人民政府办公室关于印发《宜宾市产业园区发展总体规划(2013—2020年)》的通知',宜宾市人民政府办公室,2014-09-17,现行有效,地方政府规章及文件
'眉山市人民政府关于加快推进文化产业发展的意见',眉山市人民政府,2014-09-01,现行有效,地方政府规章及文件
'巴中市人民政府关于加快实施茶叶产业“双百”工程的意见',巴中市人民政府,2014-07-29,现行有效,地方政府规章及文件
'甘孜藏族自治州人民政府关于2014—2015年加快发展节能环保产业的实施意见',甘孜藏族自治州人民政府,2014-07-17,现行有效,地方政府规章及文件
'凉山州人民政府关于加快推进我州苦荞麦产业发展的意见',凉山彝族自治州人民政府,2014-07-11,现行有效,地方政府规章及文件
'关于印发《攀枝花市重点钒钛产业项目贷款贴息资金管理办法》的通知',攀枝花市人民政府办公室,2014-06-27,现行有效,地方政府规章及文件
'关于印发《攀枝花市钒钛产业发展基金运作方案》的通知',攀枝花市人民政府办公室,2014-06-27,现行有效,地方政府规章及文件
'关于印发攀枝花钒钛高新技术产业园区危险化学品安全生产重点工作攻坚方案的通知',攀枝花市人民政府办公室,2014-06-06,现行有效,地方政府规章及文件
'关于印发《攀枝花市2014年产业园区工作安排》的通知',攀枝花市人民政府办公室,2014-05-21,现行有效,地方政府规章及文件
'巴中市人民政府办公室关于加快发展现代水产业的意见',巴中市人民政府办公室,2014-05-20,现行有效,地方政府规章及文件
'眉山市人民政府办公室关于印发眉山市市级文化产业发展专项资金管理暂行办法的通知',眉山市人民政府办公室,2014-05-08,已失效,地方政府规章及文件
'蒲江县人民政府关于印发促进三次产业转型升级相关意见的通知',成都市蒲江县人民政府,2014-04-22,已失效,地方政府规章及文件
'宜宾市人民政府关于加快蔬菜产业发展的意见',宜宾市人民政府,2014-03-06,现行有效,地方政府规章及文件
'雅安市人民政府办公室关于印发《雅安市“4·20”芦山强烈地震产业重建生态文化旅游发展基金使用管理办法》的通知',雅安市人民政府办公室,2014,现行有效,地方政府规章及文件
'眉山市人民政府办公室关于发展手工产业促进妇女居家灵活就业的意见',眉山市人民政府办公室,2013-12-31,现行有效,地方政府规章及文件
'南充市人民政府办公室关于加快丘区林业产业强市建设的意见',南充市人民政府办公室,2013-09-30,现行有效,地方政府规章及文件
'南充市人民政府办公室关于印发《南充市2013—2017年战略性新兴产业发展规划》的通知',南充市人民政府办公室,2013-09-17,现行有效,地方政府规章及文件
'广安市人民政府办公室关于开展家禽产业政策性保险试点工作的意见',广安市人民政府办公室,2013-07-29,现行有效,地方政府规章及文件
'南充市人民政府办公室关于振兴工艺美术产业发展的意见',南充市人民政府办公室,2013-06-20,现行有效,地方政府规章及文件
'德阳市人民政府办公室批转市科知局等部门《关于加强德阳战略性新兴产业知识产权工作意见》的通知',德阳市人民政府办公室,2013-04-27,现行有效,地方政府规章及文件
'甘孜藏族自治州人民政府关于印发甘孜州加快发展特色文化产业实施方案的通知',甘孜藏族自治州人民政府,2013-04-23,现行有效,地方政府规章及文件
'甘孜藏族自治州人民政府印发甘孜州加快发展中藏医药产业实施方案的通知',甘孜藏族自治州人民政府,2013-04-19,现行有效,地方政府规章及文件
'德阳市人民政府关于加快推进文化产业发展的意见',德阳市人民政府,2013-03-20,现行有效,地方政府规章及文件
'凉山州人民政府关于抓好2013年马铃薯产业发展的意见',凉山彝族自治州人民政府,2013-02-25,现行有效,地方政府规章及文件
'宜宾市人民政府办公室关于印发《宜宾市白酒产业“十二五”发展规划》的通知',宜宾市人民政府办公室,2013-02-04,现行有效,地方政府规章及文件
'宜宾市人民政府办公室关于加快我市工艺美术产业发展的意见',宜宾市人民政府办公室,2013-01-26,现行有效,地方政府规章及文件
'广安市人民政府办公室关于印发广安市“十二五”文化事业和文化产业发展规划的通知',广安市人民政府办公室,2013-01-17,现行有效,地方政府规章及文件
'成都市青羊区人民政府办公室关于印发青羊区文化产业扶持奖励经费使用办法(试行)的通知',成都市青羊区人民政府办公室,2012-11-26,已失效,地方政府规章及文件
'宜宾市人民政府关于加快文化产业发展的意见',宜宾市人民政府,2012-09-12,现行有效,地方政府规章及文件
'广安市人民政府关于加快推进文化产业发展的实施意见',广安市人民政府,2012-08-27,现行有效,地方政府规章及文件
'宜宾市人民政府办公室关于加快发展现代林业产业的意见',宜宾市人民政府办公室,2012-08-23,现行有效,地方政府规章及文件
'眉山市人民政府办公室关于印发全市重点工业园区主导产业发展规划编制工作方案的通知',眉山市人民政府办公室,2012-08-21,已失效,地方政府规章及文件
'眉山市人民政府办公室关于印发眉山市都市近郊型现代农业“两纵一横”产业示范带建设实施方案的通知',眉山市人民政府办公室,2012-08-09,已失效,地方政府规章及文件
'眉山市人民政府办公室关于印发眉山市战略性新兴产业发展2012年实施计划的通知',眉山市人民政府办公室,2012-06-05,已失效,地方政府规章及文件
'成都市青羊区人民政府关于印发“全国都市文化旅游服务产业知名品牌创建示范区”工作方案的通知',成都市青羊区人民政府,2012-06-01,已失效,地方政府规章及文件
'德阳市人民政府办公室关于加快发展现代林业产业的意见',德阳市人民政府办公室,2012-05-17,现行有效,地方政府规章及文件
'眉山市人民政府办公室关于印发眉山市“十二五”文化、体育、广播电影电视、新闻出版事业和产业发展规2012年实施计划的通知',眉山市人民政府办公室,2012-05-07,已失效,地方政府规章及文件
'广安市人民政府办公室关于切实抓好2012年蔬菜产业发展工作的通知',广安市人民政府办公室,2012-03-05,已失效,地方政府规章及文件
'自贡市人民政府办公室转发《省政府办公厅关于促进电影产业繁荣发展的实施意见》的通知',自贡市人民政府办公室,2012-02-15,现行有效,地方政府规章及文件
'巴中市人民政府关于加快蔬菜产业发展的意见',巴中市人民政府,2011-04-06,已失效,地方政府规章及文件
'巴中市人民政府关于加快推进水产业发展的意见',巴中市人民政府,2011-03-29,已失效,地方政府规章及文件
'广安市人民政府办公室关于印发《广安市旅游产业发展“十一五”规划》的通知',广安市人民政府办公室,2007-11-20,现行有效,地方政府规章及文件
'德阳市人民政府关于加快发展新材料产业的实施意见',德阳市人民政府,2007-10-19,现行有效,地方政府规章及文件
'广安市人民政府办公室关于贯彻省政府关于加快林业产业发展的意见的通知',广安市人民政府办公室,2007-10-18,现行有效,地方政府规章及文件
'广安市人民政府办公室转发市农业局《关于加快蔬菜产业发展的意见》的通知',广安市人民政府办公室,2006-03-21,现行有效,地方政府规章及文件
'四川省民政厅关于同意四川省创新产业合作促进会成立登记的批复',四川省民政厅,2016-12-07,现行有效,地方政府规章及文件
'四川省人民政府安全生产委员会关于进一步完善安全生产监管体制机制加强产业园区安全生产监管工作的指导意见',四川省人民政府安全生产委员会,2016-11-30,现行有效,地方政府规章及文件
'成都市人民政府办公厅关于印发成都市文化创意产业统计方案的通知',成都市人民政府办公厅,2016-11-10,现行有效,地方政府规章及文件
'四川省人民政府办公厅关于推进农村一二三产业融合发展的实施意见',四川省人民政府办公厅,2016-10-31,现行有效,地方政府规章及文件
'关于印发《〈关于加快成都市生物医药产业发展的专项政策〉实施细则》的通知',成都市经济和信息化委员会;成都市财政局,2016-10-18,已失效,地方政府规章及文件
'四川省农业厅关于贯彻落实全省现代水产产业工作会议精神的通知',四川省农业厅,2016-09-18,现行有效,地方政府规章及文件
'关于印发《成都市军民融合产业发展“十三五”规划》的通知',成都市军民融合发展推进领导小组办公室,2016-09-06,现行有效,地方政府规章及文件
'成都市人民政府关于支持音乐产业发展的意见',成都市人民政府,2016-08-08,现行有效,地方政府规章及文件
'成都市人民政府关于支持音乐产业发展的意见',成都市人民政府,2016-08-08,现行有效,地方政府规章及文件
'四川省人民政府办公厅关于加快应急产业发展的实施意见',四川省人民政府办公厅,2016-07-28,现行有效,地方政府规章及文件
'成都市人民政府办公厅关于推进农村一二三产业融合发展实行用地价格补助的意见',成都市人民政府办公厅,2016-07-25,现行有效,地方政府规章及文件
'关于进一步加强和改善农业产业技术扶贫工作的紧急通知',四川省农业厅,2016-07-15,现行有效,地方政府规章及文件
'关于印发《关于加快成都市生物医药产业发展的专项政策》的通知',成都市经济和信息化委员会;成都市财政局,2016-07-11,已失效,地方政府规章及文件
'成都市林业和园林管理局关于印发成都市“6+1”现代林业产业示范基地2016年建设方案的通知',成都市林业和园林管理局,2016-06-16,现行有效,地方政府规章及文件
'成都市人民政府办公厅关于进一步加快成都市川菜产业发展的实施意见',成都市人民政府办公厅,2016-05-31,现行有效,地方政府规章及文件
'内江市人民政府办公室关于化解库存促进房地产业健康发展的实施意见',内江市人民政府办公室,2016-05-19,已失效,地方政府规章及文件
'关于征集2017年度文化产业发展专项资金新闻出版广播影视重大项目的通知',四川省新闻出版广电局,2016-05-03,现行有效,地方政府规章及文件
'四川省人民政府办公厅关于印发四川省页岩气产业发展2016年度实施计划的通知',四川省人民政府办公厅,2016-04-12,现行有效,地方政府规章及文件
'四川省住房和城乡建设厅关于贯彻《四川省人民政府关于推进建筑产业现代化发展的指导意见》的通知',四川省住房和城乡建设厅,2016-03-28,现行有效,地方政府规章及文件
'四川省人民政府关于推进建筑产业现代化发展的指导意见',四川省人民政府,2016-03-23,现行有效,地方政府规章及文件
'成都市人民政府关于加快发展体育产业促进体育消费的实施意见',成都市人民政府,2016-03-21,现行有效,地方政府规章及文件
'成都市科学技术局关于印发《成都市产业集群协同创新项目管理暂行办法》的通知',成都市科学技术局,2016-03-16,已失效,地方政府规章及文件
'内江市人民政府关于加快发展体育产业促进体育消费的实施意见',内江市人民政府,2016-02-16,现行有效,地方政府规章及文件
'四川省人民政府关于加快电子商务产业发展的实施意见',四川省人民政府,2016-01-20,现行有效,地方政府规章及文件
'巴中市巴州区人民政府办公室关于大力推进温氏30万头生猪产业一体化项目合作养殖单元建设的通知',巴中市巴州区人民政府办公室,2015-11-30,现行有效,地方政府规章及文件
'巴中市巴州区人民政府办公室关于印发《巴中市巴州区温氏30万头生猪产业一体化项目实施方案》的通知',巴中市巴州区人民政府办公室,2015-11-30,现行有效,地方政府规章及文件
'关于印发丹棱县县级文化产业发展专项资金管理暂行办法的通知',眉山市丹棱县人民政府办公室,2015-10-28,已失效,地方政府规章及文件
'松潘县人民政府办公室关于印发《松潘县镇江关生态产业园区入园企业管理暂行办法》的通知',阿坝藏族羌族自治州松潘县人民政府办公室,2015-10-20,已失效,地方政府规章及文件
'达州市人民政府办公室关于切实加快木本油料产业发展的通知',达州市人民政府办公室,2015-10-14,现行有效,地方政府规章及文件
'四川省人民政府关于印发四川省省级产业发展投资引导基金管理办法的通知',四川省人民政府,2015-09-30,已失效,地方政府规章及文件
'四川省工商行政管理局关于贯彻落实《中共四川省委办公厅、四川省人民政府办公厅关于支持发展新兴产业新型业态拓宽农民增收渠道的意见》的通知',四川省工商行政管理局,2015-09-29,现行有效,地方政府规章及文件
'四川省发展和改革委员会关于执行《西部地区鼓励类产业目录》的通知',四川省发展和改革委员会,2015-09-16,已失效,地方政府规章及文件
'泸州市江阳区人民政府办公室关于印发推进文化创意和设计服务与相关产业融合发展专项行动计划(2015-2020年)的通知',泸州市江阳区人民政府办公室,2015-08-28,现行有效,地方政府规章及文件
'内江市人民政府办公室关于加快医药产业创新发展的实施意见',内江市人民政府办公室,2015-08-10,现行有效,地方政府规章及文件
'汶川县人民政府办公室转发《四川省人民政府关于加快发展体育产业促进体育消费的实施意见》的通知',阿坝藏族羌族自治州汶川县人民政府办公室,2015-07-13,现行有效,地方政府规章及文件
'四川省人民政府关于认定四川中江经济开发区为省级高新技术产业园区的批复',四川省人民政府,2015-07-07,现行有效,地方政府规章及文件
'四川省人民政府关于加快发展体育产业促进体育消费的实施意见',四川省人民政府,2015-07-06,现行有效,地方政府规章及文件
'四川省发展和改革委员会转发《国家发展改革委关于实施新兴产业重大工程包的通知》的通知',四川省发展和改革委员会,2015-06-26,现行有效,地方政府规章及文件
'关于印发《关于2015年进一步落实促进蜀绣产业发展扶持政策的实施办法》的通知',成都市经济和信息化委员会;成都市妇女联合会;成都市财政局,2015-06-12,现行有效,地方政府规章及文件
'大竹县人民政府办公室关于印发《大竹县2015年茶产业发展实施方案》的通知',达州市大竹县人民政府办公室,2015-06-08,现行有效,地方政府规章及文件
'四川省人民政府关于促进服务外包产业加快发展的实施意见',四川省人民政府,2015-06-05,现行有效,地方政府规章及文件
'四川省人民政府办公厅转发省经济和信息化委《关于促进白酒产业转型升级健康发展指导意见》的通知',四川省人民政府办公厅,2015-05-26,现行有效,地方政府规章及文件
'中国人民银行成都分行、中共四川省委农村工作委员会、四川省人民政府金融办、四川省农业厅关于印发《金融支持四川现代粮食产业基地建设工作方案》的通知',中国人民银行成都分行;中共四川省委农村工作委员会;四川省人民政府金融办公室;四川省农业厅,2015-05-25,现行有效,地方政府规章及文件
'汶川县人民政府办公室关于印发汶川县2015年农业产业贴息实施方案的通知',阿坝藏族羌族自治州汶川县人民政府办公室,2015-05-20,现行有效,地方政府规章及文件
'大竹县人民政府关于加快推进富硒茶产业发展的实施意见',达州市大竹县人民政府,2015-05-04,现行有效,地方政府规章及文件
'四川省人民政府关于加快发展生产性服务业促进产业结构调整升级的实施意见',四川省人民政府,2015-04-29,现行有效,地方政府规章及文件
'四川省人民政府办公厅关于加快木本油料产业发展的实施意见',四川省人民政府办公厅,2015-04-20,现行有效,地方政府规章及文件
'自贡高新技术产业开发区管理委员会关于印发《高新区零星工程(勘察、设计、监理、施工)企业建库办法》的通知',自贡高新技术产业开发区管理委员会,2015-04-14,现行有效,地方政府规章及文件
'屏山县人民政府办公室关于印发《屏山县“产业扶贫促进行动”实施方案》的通知',宜宾市屏山县人民政府办公室,2015-04-10,现行有效,地方政府规章及文件
'射洪县人民政府办公室关于印发《射洪县养老健康服务产业发展推进方案》的通知',遂宁市射洪县人民政府办公室,2015-04-03,现行有效,地方政府规章及文件
'四川省知识产权局关于加快推进我省产业园区知识产权服务平台建设的指导意见',四川省知识产权局,2015-04-02,现行有效,地方政府规章及文件
'四川省人民政府办公厅关于加快医药产业创新发展的实施意见',四川省人民政府办公厅,2015-03-11,现行有效,地方政府规章及文件
'四川省教育厅关于印发《2015年学校后勤与产业工作要点》的通知',四川省教育厅,2015-03-11,现行有效,地方政府规章及文件
'四川省人民政府办公厅关于印发2015年全省电子商务产业发展工作安排的通知',四川省人民政府办公厅,2015-02-27,现行有效,地方政府规章及文件
'蓬安县人民政府办公室关于做好2015年生猪产业发展的通知',南充市蓬安县人民政府办公室,2015-02-12,现行有效,地方政府规章及文件
'内江市人民政府办公室印发推进文化创意和设计服务与相关产业融合发展专项行动计划(2015—2020年)的通知',内江市人民政府办公室,2015-02-09,现行有效,地方政府规章及文件
'关于印发仪陇县农业产业发展激励扶持办法的通知',南充市仪陇县人民政府办公室,2015-02-05,现行有效,地方政府规章及文件
'四川省发展和改革委员会关于印发四川广安承接产业转移示范区建设规划(2014-2020年)的通知',四川省发展和改革委员会,2015-01-20,现行有效,地方政府规章及文件
'内江市人民政府印发《关于支持高新技术产业和战略性新兴产业发展的若干政策》的通知',内江市人民政府,2014-12-11,现行有效,地方政府规章及文件
'佛头山文化产业园管委会关于进一步加强城乡环境综合整治的通知',巴中市平昌县佛头山文化产业园管理委员会,2014-11-10,现行有效,地方政府规章及文件
'成都市人民政府办公厅关于印发成都市文化创意和设计服务与相关产业融合发展行动计划(2014-2020)的通知',成都市人民政府办公厅,2014-10-10,现行有效,地方政府规章及文件
'关于印发《四川省省级财政创新驱动发展资金(战略性新兴产业发展专项)项目管理工作实施细则(试行)》的通知',四川省经济和信息化委员会;四川省财政厅,2014-09-24,现行有效,地方政府规章及文件
'四川省人民政府办公厅印发推进文化创意和设计服务与相关产业融合发展专项行动计划(2014—2020年)的通知',四川省人民政府办公厅,2014-09-19,现行有效,地方政府规章及文件
'四川省国防科学技术工业办公室关于印发《四川省省级军民结合产业发展专项资金项目验收实施细则(试行)》的通知',四川省国防科学技术工业办公室,2014-09-17,现行有效,地方政府规章及文件
'四川省经济和信息化委员会办公室关于印发《四川省省级财政创新驱动发展专项资金(战略性新兴产业专项)支持项目竣工验收办法》的通知',四川省经济和信息化委员会办公室,2014-09-15,已失效,地方政府规章及文件
'四川省人民政府关于印发支持成都高新技术产业开发区创建国家自主创新示范区十条政策的通知',四川省人民政府,2014-09-02,现行有效,地方政府规章及文件
'四川省经济和信息化委员会办公室关于印发《四川省工艺美术产业发展实施方案》的通知',四川省经济和信息化委员会办公室,2014-08-12,现行有效,地方政府规章及文件
'泸县人民政府办公室关于印发《2014年现代服务业产业突破工作要点》的通知',泸州市泸县人民政府办公室,2014-08-01,现行有效,地方政府规章及文件
'泸州市龙马潭区人民政府办公室关于印发《泸州市龙马潭区2014年化工产业突破实施意见》的通知',泸州市龙马潭区人民政府办公室,2014-07-24,现行有效,地方政府规章及文件
'四川省工商行政管理局关于加强全省旅游市场监管促进旅游产业健康发展的指导意见',四川省工商行政管理局,2014-07-16,现行有效,地方政府规章及文件
'四川省人民政府关于支持天府新区创新研发产业功能区建设的意见',四川省人民政府,2014-06-28,现行有效,地方政府规章及文件
'四川省经济和信息化委员会、四川省商务厅关于印发《芦山地震灾后恢复重建产业重建专项规划实施项目(调整版)》的通知',四川省经济和信息化委员会;四川省商务厅,2014-06-25,现行有效,地方政府规章及文件
'四川省人民政府办公厅关于促进地理信息产业发展的实施意见',四川省人民政府办公厅,2014-06-13,现行有效,地方政府规章及文件
'中共蓬溪县天福镇委员会关于印发《天福镇农村产业党建工作实施意见》的通知',中共遂宁市蓬溪县天福镇委员会,2014-05-23,现行有效,地方政府规章及文件
'广汉市人民政府关于印发《德阳广汉高新技术产业园区企业科技创新基金管理办法(试行)》的通知',广汉市人民政府,2014-05-22,已失效,地方政府规章及文件
'关于印发《<成都市人民政府办公厅关于加快全市蜀绣产业发展促进妇女居家灵活就业的意见>相关政策补充调整实施细则》的通知',成都市经济和信息化委员会;成都市妇女联合会;成都市财政局,2014-05-16,现行有效,地方政府规章及文件
'关于印发《<成都市人民政府办公厅关于加快全市蜀绣产业发展促进妇女居家灵活就业的意见>相关政策补充调整实施细则》的通知',成都市经济和信息化委员会;成都市妇女联合会;成都市财政局,2014-05-16,现行有效,地方政府规章及文件
'汶川县人民政府关于印发《汶川县加快推进茶叶产业转型升级的实施意见》的通知',阿坝藏族羌族自治州汶川县人民政府,2014-04-24,现行有效,地方政府规章及文件
'泸县人民政府办公室关于印发《泸州医药产业园入驻企业管理办法(试行)》的通知',泸州市泸县人民政府办公室,2014-04-14,现行有效,地方政府规章及文件
'平昌县佛头山文化产业园管委会“挂包帮”活动方案',巴中市平昌县佛头山文化产业园管理委员会,2014-03-30,现行有效,地方政府规章及文件
'上峡乡人民政府关于巩固发展优质黑花生产业的通知',达州市宣汉县上峡乡人民政府,2014-03-17,现行有效,地方政府规章及文件
'平昌县佛头山文化产业园管委会2014年纪检工作要点',巴中市平昌县佛头山文化产业园管理委员会,2014-03-16,现行有效,地方政府规章及文件
'关于印发《平昌县佛头山文化产业园管委会党的群众路线教育实践活动深入开展“四风”突出问题专项整治实施方案》的通知',巴中市平昌县佛头山文化产业园管理委员会,2014-03-12,现行有效,地方政府规章及文件
'关于印发《平昌县佛头山文化产业园党的群众路线教育实践活动宣传工作方案》的通知',中共巴中市平昌县佛头山文化产业园党委,2014-03-12,现行有效,地方政府规章及文件
'达州市人民政府关于大力实施富硒茶产业“双百”工程的意见',达州市人民政府,2014-03-11,现行有效,地方政府规章及文件
'镇龙镇人民政府关于2014年茶叶产业建设实施方案',巴中市平昌县镇龙镇人民政府,2014-03-05,现行有效,地方政府规章及文件
'中共镇龙镇委员会、镇龙镇人民政府关于加快发展茶叶产业的意见',中共巴中市平昌县镇龙镇委员会;巴中市平昌县镇龙镇人民政府,2014-03-05,现行有效,地方政府规章及文件
'成都市旅游产业发展领导小组办公室关于印发《成都市旅游投诉统一受理工作方案》的通知',成都市旅游产业发展领导小组办公室,2014-02-28,现行有效,地方政府规章及文件
'四川省人民政府关于化解产能过剩矛盾促进产业结构调整的实施意见',四川省人民政府,2014-02-22,已失效,地方政府规章及文件
'四川省人民政府办公厅关于加快发展现代水产业的通知',四川省人民政府办公厅,2014-02-17,现行有效,地方政府规章及文件
'四川省教育厅关于印发《2014年学校后勤与产业工作要点》的通知',四川省教育厅,2014-02-17,现行有效,地方政府规章及文件
'万源市旅游产业发展领导小组办公室关于做好春节期间旅游安全工作的紧急通知',万源市旅游产业发展领导小组办公室,2014-01-27,现行有效,地方政府规章及文件
'内江市人民政府转发《省政府关于进一步加快发展节能环保产业的实施意见》的通知',内江市人民政府,2014-01-26,现行有效,地方政府规章及文件
'雷波县人民政府关于抓好2014年马铃薯产业发展的意见',凉山彝族自治州雷波县人民政府,2014-01-22,现行有效,地方政府规章及文件
'松潘县人民政府办公室印发《松潘县旅游文化产业信用体系建设实施细则》的通知',阿坝藏族羌族自治州松潘县人民政府办公室,2014-01-16,现行有效,地方政府规章及文件
'小金县人民政府办公室关于印发《小金县旅游文化产业信用体系建设实施细则》的通知',阿坝藏族羌族自治州小金县人民政府办公室,2014-01-06,现行有效,地方政府规章及文件
'汶川县人民政府办公室关于印发《汶川县旅游文化产业信用体系建设实施细则》的通知',阿坝藏族羌族自治州汶川县人民政府办公室,2014-01-02,现行有效,地方政府规章及文件
'平昌县佛头山文化产业园管委会2014年工作要点',巴中市平昌县佛头山文化产业园管理委员会,2014-01-01,现行有效,地方政府规章及文件
'岳池县人民政府办公室关于做好家禽产业政策性保险试点工作的通知',广安市岳池县人民政府办公室,2013-12-31,已失效,地方政府规章及文件
'四川省人民政府关于进一步加快发展节能环保产业的实施意见',四川省人民政府,2013-12-27,现行有效,地方政府规章及文件
'泸州市江阳区人民政府办公室关于印发泸州新能源新材料产业园区管理委员会主要职责内设机构和人员编制规定的通知',泸州市江阳区人民政府办公室,2013-12-17,现行有效,地方政府规章及文件
'内江市人民政府关于实施“工业主导”战略暨推进产业园区发展的实施意见',内江市人民政府,2013-12-09,现行有效,地方政府规章及文件
'平昌县佛头山文化产业园党委关于印发《“转作风.惠民生”活动实施方案》的通知',中共巴中市平昌县佛头山文化产业园管理委员会委员会,2013-12-04,现行有效,地方政府规章及文件
'关于印发《佛头山文化产业园管委会第九届村委会换届选举工作实施方案》的通知',巴中市平昌县佛头山文化产业园管理委员会,2013-11-14,已失效,地方政府规章及文件
'四川省经济和信息化委员会关于印发《四川省天然气化工产业转型升级规划(2013-2017)》的通知',四川省经济和信息化委员会,2013-11-12,现行有效,地方政府规章及文件
'汶川县人民政府办公室关于印发《汶川县旅游文化产业信用体系建设实施方案》的通知',阿坝藏族羌族自治州汶川县人民政府办公室,2013-11-11,现行有效,地方政府规章及文件
'夹江县人民政府办公室关于印发《乐山市夹江高端陶瓷产业园区管理委员会主要职责内设机构和人员编制规定》的通知',乐山市夹江县人民政府办公室,2013-10-30,现行有效,地方政府规章及文件
'平昌县佛头山文化产业园管委会关于印发《农村财务审计工作实施方案》的通知',巴中市平昌县佛头山文化产业园管理委员会,2013-10-19,已失效,地方政府规章及文件
'珙县人民政府关于加快文化产业发展的实施意见',宜宾市珙县人民政府,2013-10-18,现行有效,地方政府规章及文件
'佛头山文化产业园管委会关于印发《建设领域“三违”治理工作宣传方案》的通知',巴中市平昌县佛头山文化产业园管理委员会,2013-10-18,现行有效,地方政府规章及文件
'内江市人民政府办公室关于印发内江市促进天然气汽车产业健康发展实施方案的通知',内江市人民政府办公室,2013-10-17,现行有效,地方政府规章及文件
'内江市人民政府关于加快蚕桑丝绸产业发展的意见',内江市人民政府,2013-10-15,现行有效,地方政府规章及文件
'内江市人民政府办公室关于开展现代粮食产业示范基地建设的试点意见',内江市人民政府办公室,2013-10-12,现行有效,地方政府规章及文件
'关于2013年黑水乡发展茶叶产业的实施办法',巴中市平昌县黑水乡人民政府,2013-10-10,已失效,地方政府规章及文件
'姚渡镇人民政府关于抓好2014年产业发展的通知',广元市青川县姚渡镇人民政府,2013-10-09,现行有效,地方政府规章及文件
'西兴镇人民政府关于2013年茶叶产业发展实施方案',巴中市平昌县西兴镇人民政府,2013-10-09,已失效,地方政府规章及文件
'成都市商务局、成都市财政局关于印发《2013年度成都市服务外包产业发展专项资金实施细则》的通知',成都市商务局;成都市财政局,2013-09-30,现行有效,地方政府规章及文件
'关于建设魏蒲产业新城的决定',中共达州市通川区委;达州市通川区人民政府,2013-09-30,现行有效,地方政府规章及文件
