'宁夏回族自治区枸杞产业促进条例',宁夏回族自治区人民代表大会常务委员会,2019-03-26,现行有效,地方性法规及文件
'宁夏回族自治区人民代表大会常务委员会关于修改《宁夏回族自治区奶产业发展条例》的决定',宁夏回族自治区人民代表大会常务委员会,2018-09-14,现行有效,地方性法规及文件
'宁夏回族自治区枸杞产业促进条例',宁夏回族自治区人民代表大会常务委员会,2015-11-26,已被修正,地方性法规及文件
'宁夏回族自治区奶产业发展条例',宁夏回族自治区人民代表大会常务委员会,2009-09-30,现行有效,地方性法规及文件
'宁夏回族自治区奶产业发展条例',宁夏回族自治区人民代表大会常务委员会,2007-11-09,现行有效,地方性法规及文件
'转发《中华全国总工会关于加强和改进新形势下产业工会工作的意见》的通知',宁夏回族自治区总工会办公室,2008-07-22,现行有效,团体规定
'自治区人民政府办公厅关于加快培育氢能产业发展的指导意见',宁夏回族自治区人民政府办公厅,2020-04-30,现行有效,地方政府规章及文件
'自治区人民政府关于推进农业高质量发展促进乡村产业振兴的实施意见',宁夏回族自治区人民政府,2020-01-02,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于印发加快推进农业机械化和农机装备产业转型升级实施意见的通知',宁夏回族自治区人民政府办公厅,2019-07-16,现行有效,地方政府规章及文件
'市人民政府办公室关于印发中卫市2019年富硒产业发展实施方案的通知',中卫市人民政府办公室,2019-02-28,已失效,地方政府规章及文件
'关于印发《宁夏回族自治区产业技术协同创新中心管理暂行办法》的通知',宁夏回族自治区科学技术厅,2018-06-15,已失效,地方政府规章及文件
'市人民政府办公室关于印发中卫市2018年推进枸杞产业持续健康发展行动方案的通知',中卫市人民政府办公室,2018-05-31,现行有效,地方政府规章及文件
'市人民政府办公室关于印发中卫市富硒食用菌产业推进方案的通知',中卫市人民政府办公室,2018-05-25,现行有效,地方政府规章及文件
'关于开展2016年、2017年自治区文化产业发展专项资金扶持项目绩效考核评价工作的通知',宁夏回族自治区文化厅,2018-05-04,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于转发自治区推进枸杞产业发展提升工作领导小组《2018年推进枸杞产业持续健康发展行动方案》的通知',宁夏回族自治区人民政府办公厅,2018-03-27,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于加快推进农业供给侧结构性改革大力发展粮食产业经济的意见',宁夏回族自治区人民政府办公厅,2018-01-15,现行有效,地方政府规章及文件
'自治区经济和信息化委员会关于转发国家发展改革委、工业和信息化部《关于促进石化产业绿色发展的指导意见》的通知',宁夏回族自治区经济和信息化委员会,2017-12-29,现行有效,地方政府规章及文件
'固原市人民政府关于印发《固原市扶持脱贫富民产业重大项目发展的若干政策》的通知',固原市人民政府,2017-09-04,现行有效,地方政府规章及文件
'自治区人民政府关于加快发展康复辅助器具产业的实施意见',宁夏回族自治区人民政府,2017-08-15,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于加快推进产业扶贫的指导意见',宁夏回族自治区人民政府办公厅,2017-06-15,已被修订,地方政府规章及文件
'市人民政府办公室印发关于推进硒砂瓜产业持续健康发展的指导意见的通知',中卫市人民政府办公室,2017-03-09,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于加快发展健身休闲产业的实施意见',宁夏回族自治区人民政府办公厅,2017-02-21,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于印发宁夏回族自治区高新技术产业开发区认定和管理暂行办法的通知',宁夏回族自治区人民政府办公厅,2017-01-25,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于印发促进医药产业健康发展实施方案的通知',宁夏回族自治区人民政府办公厅,2017-01-03,已被修订,地方政府规章及文件
'市人民政府办公室关于印发《中卫市产业转型专项资金管理办法》的通知',中卫市人民政府办公室,2015-12-01,现行有效,地方政府规章及文件
'市人民政府办公室关于印发中卫市加快发展体育产业促进体育消费实施意见的通知',中卫市人民政府办公室,2015-11-03,现行有效,地方政府规章及文件
'自治区地方税务局关于建筑业房地产业使用网络发票的通告',宁夏回族自治区地方税务局,2013-07-31,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于推进农村一二三产业融合发展的实施意见',宁夏回族自治区人民政府办公厅,2016-08-16,现行有效,地方政府规章及文件
'自治区人民政府关于创新财政支农方式加快发展农业特色优势产业的意见',宁夏回族自治区人民政府,2016-02-03,现行有效,地方政府规章及文件
'宁夏回族自治区枸杞产业促进条例',宁夏回族自治区人民代表大会常务委员会,2015-11-26,已被修正,地方政府规章及文件
'自治区人民政府办公厅关于加快发展服务外包产业的实施意见',宁夏回族自治区人民政府办公厅,2015-11-13,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于印发贯彻落实加快发展体育产业促进体育消费实施意见分工方案的通知',宁夏回族自治区人民政府办公厅,2015-10-28,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于进一步加快云计算产业发展的若干意见',宁夏回族自治区人民政府办公厅,2015-10-26,已失效,地方政府规章及文件
'自治区人民政府关于推进文化创意和设计服务与相关产业融合发展的实施意见',宁夏回族自治区人民政府,2015-10-26,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于规范新能源产业用地的通知',宁夏回族自治区人民政府办公厅,2015-08-13,现行有效,地方政府规章及文件
'自治区人民政府关于加快发展体育产业促进体育消费的实施意见',宁夏回族自治区人民政府,2015-07-17,已被修订,地方政府规章及文件
'自治区人民政府关于促进中国(吴忠)清真产业园发展的意见',宁夏回族自治区人民政府,2015-05-14,现行有效,地方政府规章及文件
'农牧厅、财政厅关于印发《2015年加快推进农业特色优势产业发展若干政策意见实施细则》的通知',宁夏回族自治区农牧厅;宁夏回族自治区财政厅,2015-04-27,现行有效,地方政府规章及文件
'自治区人民政府关于设立政府产业引导基金促进产业加快发展的意见',宁夏回族自治区人民政府,2015-04-15,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于转发《宁夏清真产业中长期发展规划》的通知',宁夏回族自治区人民政府办公厅,2014-12-12,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于推进全区地理信息产业发展的实施意见',宁夏回族自治区人民政府办公厅,2014-11-06,已被修订,地方政府规章及文件
'市人民政府关于印发《中卫市沙坡头区加快奶(肉)牛产业发展的若干规定》的通知',中卫市人民政府,2014-08-23,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于促进房地产业持续健康发展的若干意见',宁夏回族自治区人民政府办公厅,2014-08-19,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于印发全区农业结构调整产业优化升级实施方案(2014年—2017年)的通知',宁夏回族自治区人民政府办公厅,2014-06-11,现行有效,地方政府规章及文件
'自治区人民政府关于加快产业转型升级促进现代农业发展的意见',宁夏回族自治区人民政府,2014-05-20,现行有效,地方政府规章及文件
'银川市人民政府关于印发银川市化解产能严重过剩矛盾促进产业转型升级的实施意见的通知',银川市人民政府,2014-05-15,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于印发贺兰山东麓葡萄产业及文化长廊地名规划编制工作实施方案的通知',宁夏回族自治区人民政府办公厅,2014-03-31,已失效,地方政府规章及文件
'关于印发自治区农业特色优势产业育种专项管理办法的通知',宁夏回族自治区科学技术厅;宁夏回族自治区财政厅,2014-01-07,现行有效,地方政府规章及文件
'自治区人民政府印发关于发展壮大枸杞产业若干意见的通知',宁夏回族自治区人民政府,2013-11-28,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于制定产业结构调整和优化升级实施方案的通知',宁夏回族自治区人民政府办公厅,2013-09-30,现行有效,地方政府规章及文件
'关于印发自治区农业特色优势产业科技创新专项计划实施方案的通知',宁夏回族自治区科学技术厅;中共宁夏回族自治区委员会农村工作办公室;宁夏回族自治区财政厅,2013-06-20,现行有效,地方政府规章及文件
'市人民政府办公室关于印发沙坡头区敬农康乐移民区经果林产业抚育政策的通知',中卫市人民政府办公室,2013-05-31,现行有效,地方政府规章及文件
'自治区人民政府关于印发宁夏回族自治区战略性新兴产业发展“十二五”规划的通知',宁夏回族自治区人民政府,2013-03-30,现行有效,地方政府规章及文件
'自治区人民政府关于支持中卫市建设沙坡头文化旅游产业示范区的意见',宁夏回族自治区人民政府,2012-12-10,现行有效,地方政府规章及文件
'中共中卫市委、市人民政府关于建设沙坡头文化旅游产业示范区的实施意见',中共中卫市委;中卫市人民政府,2012-10-29,现行有效,地方政府规章及文件
'关于印发加强自治区农业特色优势产业技术创新战略联盟建设实施意见的通知',宁夏回族自治区科学技术厅;宁夏回族自治区党委农村工作领导小组办公室,2012-10-09,现行有效,地方政府规章及文件
'市人民政府办公室关于加快沙坡头区苗圃产业发展的实施意见',中卫市人民政府办公室,2012-08-14,现行有效,地方政府规章及文件
'自治区人民政府关于印发宁夏文化产业发展“十二五”规划的通知',宁夏回族自治区人民政府,2012-07-26,现行有效,地方政府规章及文件
'银川市人民政府关于印发支持全市电子商务产业加快发展的若干政策的通知',银川市人民政府,2012-05-28,现行有效,地方政府规章及文件
'市人民政府办公室关于印发北京恒基伟业公司等十家企业光伏产业项目五定方案的通知',中卫市人民政府办公室,2012-05-16,现行有效,地方政府规章及文件
'市人民政府关于明确中卫市应理城乡市政产业(集团)公司管理权属的通知',中卫市人民政府,2012-05-09,现行有效,地方政府规章及文件
'固原市人民政府关于印发《固原市粮食流通产业发展规划(2012年—2015年)》的通知',固原市人民政府,2012-03-26,现行有效,地方政府规章及文件
'市人民政府办公室转发市粮食局关于《中卫市现代粮食流通产业发展规划》的通知',中卫市人民政府办公室,2012-03-22,现行有效,地方政府规章及文件
'关于印发《银川市工商系统促进文化产业发展的具体措施》的通知',银川市工商行政管理局,2012,现行有效,地方政府规章及文件
'市人民政府办公室关于印发中卫市沙坡头区生态移民区产业发展五年规划的通知',中卫市人民政府办公室,2012,现行有效,地方政府规章及文件
'自治区人民政府关于进一步加快清真食品和穆斯林用品产业发展的意见',宁夏回族自治区人民政府,2011-08-23,现行有效,地方政府规章及文件
'关于印发《2011年推进特色优势产业促进农业产业化发展的若干政策意见》实施细则及检查验收办法的通知',宁夏回族自治区农牧厅,2011-04-02,现行有效,地方政府规章及文件
'关于印发《2011年推进特色优势产业促进农业产业化发展的若干政策意见》的通知',宁夏回族自治区农牧厅;宁夏回族自治区财政厅;宁夏回族自治区林业局;宁夏回族自治区发展和改革委员会;宁夏回族自治区科学技术厅;宁夏回族自治区扶贫开发领导小组办公室,2011-03-30,现行有效,地方政府规章及文件
'关于认真贯彻落实《关于加快产业结构调整促进建筑业持续健康发展的意见》的通知',宁夏回族自治区住房和城乡建设厅,2010-12-28,现行有效,地方政府规章及文件
'关于印发《2010年推进特色优势产业促进农业产业化发展的若干政策意见》实施细则及检查验收办法的通知',宁夏回族自治区农牧厅,2010-06-03,现行有效,地方政府规章及文件
'关于印发《2010年推进特色优势产业促进农业产业化发展的若干政策意见》的通知',宁夏回族自治区农牧厅;宁夏回族自治区财政厅;宁夏回族自治区林业局;宁夏回族自治区发展和改革委员会;宁夏回族自治区科学技术厅;宁夏回族自治区扶贫开发领导小组办公室,2010-05-27,现行有效,地方政府规章及文件
'市人民政府办公室关于转发人民银行中卫市中心支行《进一步做好中卫市金融服务支持重点产业调整振兴和抑制部分行业产能过剩的指导意见》的通知',中卫市人民政府办公室,2010-03-05,现行有效,地方政府规章及文件
'银川市人民政府办公厅关于印发银川市稳定住房价格促进房地产业健康发展实施方案的通知',银川市人民政府办公厅,2010-02-24,现行有效,地方政府规章及文件
'银川市人民政府办公厅关于印发鲜切花产业发展规划的通知',银川市人民政府办公厅,2009-10-16,现行有效,地方政府规章及文件
'银川市人民政府关于印发发展花卉产业打造西北花都若干政策的通知',银川市人民政府,2009-09-25,现行有效,地方政府规章及文件
'转发财政部、国家税务总局《关于扶持动漫产业发展有关税收政策问题的通知》',宁夏回族自治区财政厅;宁夏回族自治区地方税务局;宁夏回族自治区国家税务局,2009-08-04,现行有效,地方政府规章及文件
'关于印发《宁夏现代农业产业技术支撑体系建设考核验收细则》的通知',宁夏回族自治区农牧厅,2009-05-21,现行有效,地方政府规章及文件
'关于印发《2009年宁夏现代农业产业技术支撑体系建设方案》的通知',宁夏回族自治区农牧厅,2009-05-21,现行有效,地方政府规章及文件
'关于印发《2009年推进特色优势产业促进农业产业化发展的若干政策意见》实施细则及检查验收办法的通知',宁夏回族自治区农业产业化协调领导小组办公室,2009-04-02,现行有效,地方政府规章及文件
'关于印发《2009年推进特色优势产业促进农业产业化发展的若干政策意见》的通知',宁夏回族自治区财政厅;宁夏回族自治区农牧厅;宁夏回族自治区林业局;宁夏回族自治区发展和改革委员会;宁夏回族自治区科学技术厅;宁夏回族自治区扶贫开发办公室,2009-03-30,现行有效,地方政府规章及文件
'银川市人民政府关于印发促进奶产业持续健康发展若干政策措施的通知',银川市人民政府,2009-03-06,现行有效,地方政府规章及文件
'固原市人民政府关于下达2009年全市全民创业发展劳务产业促进就业和完善社会保障体系工作目标任务的通知',固原市人民政府,2009-03-02,现行有效,地方政府规章及文件
'关于下发《宁夏回族自治区文化产业示范基地评选管理办法》的通知',宁夏回族自治区文化厅,2008-12-25,现行有效,地方政府规章及文件
'自治区人民政府办公厅关于印发宁夏农业特色优势产业发展规划(2008—2012年)的通知',宁夏回族自治区人民政府办公厅,2008-12-24,现行有效,地方政府规章及文件
'吴忠市人民政府办公室关于印发《吴忠市促进房地产业快速健康发展的11条措施》的通知',吴忠市人民政府办公室,2008-12-17,已失效,地方政府规章及文件
'关于做大做强清真食品和穆斯林用品产业的决定',中共吴忠市委;吴忠市人民政府,2008-11-20,现行有效,地方政府规章及文件
'银川市人民政府办公厅关于做好加工贸易产业转移承接地工作的通知',银川市人民政府办公厅,2008-08-19,现行有效,地方政府规章及文件
'关于印发《<2008年推进特色优势产业促进农业产业化发展的若干政策意见>实施细则及检查验收办法》的通知',宁夏回族自治区农牧厅,2008-06-16,现行有效,地方政府规章及文件
'关于印发《2008年推进特色优势产业促进农业产业化发展的若干政策意见》的通知',宁夏回族自治区农牧厅,2008-06-10,现行有效,地方政府规章及文件
'关于印发奶产业铸龙工程实施方案的通知',银川市人民政府,2008-05-14,现行有效,地方政府规章及文件
'宁夏回族自治区人民政府办公厅关于转发宁夏出入境检验检疫局、银川海关促进高新技术产业发展和扩大产品出口若干措施的通知',宁夏回族自治区人民政府办公厅,2007-07-16,已失效,地方政府规章及文件
'宁夏回族自治区人民政府关于加快羊绒产业发展的意见',宁夏回族自治区人民政府,2007-03-22,现行有效,地方政府规章及文件
'宁夏回族自治区人民政府办公厅转发自治区农牧厅林业局《关于加快建设农业特色优势产业大县推进新一轮农业结构调整的意见》的通知',宁夏回族自治区人民政府办公厅,2007-01-05,现行有效,地方政府规章及文件
'宁夏回族自治区党委和政府关于加快产业结构调整的意见',中共宁夏回族自治区党委;宁夏回族自治区人民政府,2006-10-15,现行有效,地方政府规章及文件
'自治区人民政府关于印发《宁东能源化工基地规划与建设纲要》和《宁东能源化工基地工业产业发展暂行规定》的通知',宁夏回族自治区人民政府,2006-06-14,现行有效,地方政府规章及文件
'中卫市人民政府办公室转发市人事劳动保障局2006年度发展劳务产业、促进就业和社会保障工作目标任务分解方案的通知',中卫市人民政府办公室,2006-03-27,现行有效,地方政府规章及文件
