'杭州大江东产业集聚区管理条例',杭州市人民代表大会常务委员会,2017-04-07,现行有效,地方性法规及文件
'中共江北区经济和信息化委员会关于在党的群众路线教育实践活动中开展“产业转型升级促发展”、“企业扭亏增效重质量”行动的实施意见',中共重庆市江北区经济和信息化委员会,2014-03-27,现行有效,地方政府规章及文件
'关于加快发展体育产业的实施意见',台州市人民政府办公室,2014-03-24,现行有效,地方政府规章及文件
'中共东阳市委、东阳市人民政府关于浙江省横店影视文化产业实验区管理委员会管理范围、主要职责、内设机构和人员编制规定的通知',中共东阳市委;东阳市人民政府,2014-03-24,现行有效,地方政府规章及文件
'浙江省人民政府办公厅关于在平湖市开展产业结构调整机制创新试点的通知',浙江省人民政府办公厅,2014-03-16,现行有效,地方政府规章及文件
'杭州市人民政府关于加快分布式光伏发电应用促进产业健康发展的实施意见',杭州市人民政府,2014-02-10,已失效,地方政府规章及文件
'关于转发《国家发展改革委发挥价格杠杆作用促进光伏产业健康发展的通知》',浙江省物价局;浙江省经济和信息化委员会;浙江省能源局,2014-02-10,现行有效,地方政府规章及文件
'杭州市人民政府办公厅关于印发杭州市推进产业园区投资项目前置审批改革试点工作方案的通知',杭州市人民政府办公厅,2014-02-08,现行有效,地方政府规章及文件
'安吉县人民政府关于印发进一步加快推进椅业产业转型升级的若干意见的通知',湖州市安吉县人民政府,2014-02-08,现行有效,地方政府规章及文件
'安吉县人民政府关于印发进一步加快推进竹产业转型升级的若干意见的通知',湖州市安吉县人民政府,2014-02-08,现行有效,地方政府规章及文件
'浙江省科技厅等3部门关于印发《浙江省系统流程装备产业技术创新综合试点工作方案》的通知',浙江省科学技术厅;浙江省经济和信息化委员会;浙江省人力资源和社会保障厅,2014-01-28,现行有效,地方政府规章及文件
'浙江省商务厅和浙江省发展和改革委员会等十部门关于印发《浙江省电子商务产业基地规划建设实施意见》的通知',浙江省商务厅;浙江省发展和改革委员会;浙江省经济和信息化委员会;浙江省财政厅;浙江省国土资源厅;浙江省住房和城乡建设厅;浙江省质量技术监督局;浙江省地方税务局;浙江省统计局;中国人民银行杭州中心支行,2014-01-27,现行有效,地方政府规章及文件
'杭州市人民政府办公厅关于规范创新型产业用地管理的实施意见(试行)',杭州市人民政府办公厅,2014-01-16,现行有效,地方政府规章及文件
'中共东阳市委、东阳市人民政府关于加快文化产业全域化发展的实施意见',中共东阳市委;东阳市人民政府,2014-01-13,现行有效,地方政府规章及文件
'中共东阳市委、东阳市人民政府关于调整浙江省横店影视文化产业实验区管理体制的若干意见',中共东阳市委;东阳市人民政府,2013-12-04,现行有效,地方政府规章及文件
'关于批转《台州湾循环经济产业集聚区循环型企业创建实施意见》的通知',台州市人民政府,2013-11-27,现行有效,地方政府规章及文件
'安吉县人民政府关于加快提升发展安吉白茶产业的实施意见',湖州市安吉县人民政府,2013-11-12,现行有效,地方政府规章及文件
'关于印发杭州市信息软件和电子商务产业政策实施办法的通知',杭州市财政局;杭州市经济和信息化委员会,2013-11-05,现行有效,地方政府规章及文件
'浙江省财政厅、浙江省人民政府经济合作交流办公室关于印发浙江省山海协作产业园建设专项资金管理办法(试行)的通知',浙江省财政厅;浙江省人民政府经济合作交流办公室,2013-10-29,已失效,地方政府规章及文件
'宁波市人民政府办公厅关于印发宁波市台商投资产业指导目录的通知',宁波市人民政府办公厅,2013-09-29,现行有效,地方政府规章及文件
'浙江省财政厅关于印发《浙江省创新强省产业基金管理办法》的通知',浙江省财政厅,2013-08-30,已失效,地方政府规章及文件
'东阳市人民政府办公室关于印发《东阳市重大产业项目申报办法(试行)》的通知',东阳市人民政府办公室,2013-08-29,现行有效,地方政府规章及文件
'关于印发《浙江省外商投资重点支持产业目录》(2012年修订)的通知',浙江省发展和改革委员会;浙江省经济和信息化委员会;浙江省商务厅,2013-08-26,现行有效,地方政府规章及文件
'关于印发推进高新技术产业发展专项行动方案的通知',浙江省科学技术厅;浙江省发展和改革委员会;浙江省经济和信息化委员会,2013-08-22,现行有效,地方政府规章及文件
'宁波市人民政府关于加强石化产业规范整治提升促进可持续发展的指导意见',宁波市人民政府,2013-08-08,已失效,地方政府规章及文件
'衢州市人民政府关于促进光伏产业发展的若干意见',衢州市人民政府,2013-07-09,现行有效,地方政府规章及文件
'衢州市人民政府关于进一步加快推进我市氟硅新材料产业发展的若干意见',衢州市人民政府,2013-07-09,现行有效,地方政府规章及文件
'衢州市人民政府关于加快“腾笼换鸟”促进产业转型升级的实施意见',衢州市人民政府,2013-07-09,现行有效,地方政府规章及文件
'浙江省财政厅关于修订《浙江省地方特色产业中小企业发展资金管理操作办法》的通知',浙江省财政厅,2013-07-09,现行有效,地方政府规章及文件
'宁波市人民政府关于印发宁波市优化产业政策促进产业转型发展意见的通知',宁波市人民政府,2013-07-04,现行有效,地方政府规章及文件
'关于加强现代服务业影视产业高端人才培养的意见',浙江省人力资源和社会保障厅;浙江省广播电影电视局,2013-07-03,现行有效,地方政府规章及文件
'衢州市人民政府办公室印发关于加强环境资源配置量化管理推动产业转型升级实施方案的通知',衢州市人民政府办公室,2013-06-29,现行有效,地方政府规章及文件
'浙江省农业厅关于印发产业集聚化行动等八个专项行动实施意见的通知',浙江省农业厅,2013-06-27,现行有效,地方政府规章及文件
'关于印发浙江省海水淡化产业发展“十二五”规划的通知',浙江省发展和改革委员会,2013-06-09,现行有效,地方政府规章及文件
'转发国家发展改革委办公厅《关于撤销或终止部分高技术产业发展项目的通知》',杭州市发展和改革委员会,2013-06-05,现行有效,地方政府规章及文件
'衢州市人民政府办公室关于落实市区柑桔产业转型升级有关政策的通知',衢州市人民政府办公室,2013-06-04,现行有效,地方政府规章及文件
'关于2013年度县(市、区)和绿色产业集聚区、西区管委会招商引资考核细则的通知',衢州市人民政府经济技术协作办公室,2013-06-03,现行有效,地方政府规章及文件
'温州市瓯海区人民政府办公室关于印发瓯海区培育发展战略性新兴产业专项资金管理办法(试行)的通知',温州市瓯海区人民政府办公室,2013-05-09,已失效,地方政府规章及文件
'温州市瓯海区人民政府办公室关于印发2013年瓯海区促进战略性新兴产业发展行动计划的通知',温州市瓯海区人民政府办公室,2013-05-08,现行有效,地方政府规章及文件
'市委办公厅、市政府办公厅印发关于推进杭州市十大产业创新团队建设的实施意见的通知',中共杭州市委办公厅;杭州市人民政府办公厅,2013-04-25,现行有效,地方政府规章及文件
'衢州市文化广电新闻出版局、衢州市财政局关于印发衢州市文化产业发展扶持和奖励办法实施细则的通知',衢州市文化广电新闻出版局;衢州市财政局,2013-04-11,现行有效,地方政府规章及文件
'浙江省科学技术厅关于进一步抓好竹产业和茶产业成果转化工程实施的通知',浙江省科学技术厅,2013-04-10,现行有效,地方政府规章及文件
'桐乡市人民政府办公室关于印发《桐乡市濮院印花产业专项整治工作方案》的通知',桐乡市人民政府办公室,2013-04-08,现行有效,地方政府规章及文件
'杭州市人民政府办公厅转发市发改委关于《杭州市产业发展导向目录与空间布局指引(2013年本)》的通知',杭州市人民政府办公厅,2013-04-02,现行有效,地方政府规章及文件
'关于印发《杭州市发展经作产业促进山区纯农户增收工程项目和资金管理办法(试行)》的通知',杭州市农业局;杭州市财政局,2013-03-25,现行有效,地方政府规章及文件
'浙江省科学技术厅、浙江省经济和信息化委员会关于印发《浙江省现代农业装备产业技术创新综合试点工作方案》的通知',浙江省科学技术厅;浙江省经济和信息化委员会,2013-03-15,现行有效,地方政府规章及文件
'杭州市人民政府关于加快构建新型畜牧产业体系的实施意见',杭州市人民政府,2013-01-25,现行有效,地方政府规章及文件
'关于印发《浙江省氟硅新材料产业技术创新综合试点工作方案》的通知',中共浙江省委组织部;浙江省科学技术厅;浙江省经济和信息化委员会;浙江省人民政府国有资产监督管理委员会,2013-01-23,现行有效,地方政府规章及文件
'浦江县人民政府关于印发浦江县文化事业和产业发展“十二五”规划的通知',金华市浦江县人民政府,2013-01-07,现行有效,地方政府规章及文件
'关于印发杭州西湖龙井茶产业发展奖励办法的通知',杭州市人民政府农业和农村工作办公室,2013,现行有效,地方政府规章及文件
'关于印发浙江省地理信息产业发展“十二五”规划的通知',浙江省发展和改革委员会;浙江省测绘与地理信息局,2012-12-31,现行有效,地方政府规章及文件
'关于加快构建新型畜牧产业体系推进现代畜牧业发展的实施意见',台州市人民政府,2012-12-12,现行有效,地方政府规章及文件
'桐乡市人民政府办公室关于印发桐乡市关于加快推进生猪产业转型升级的实施意见的通知',桐乡市人民政府办公室,2012-12-12,现行有效,地方政府规章及文件
'衢州市人民政府关于授予衢州绿色产业集聚区管理委员会部分公共管理权限的通知',衢州市人民政府,2012-12-04,现行有效,地方政府规章及文件
'宁波市人民政府关于加快构建新型畜牧产业体系促进现代畜牧业发展的意见',宁波市人民政府,2012-12-04,现行有效,地方政府规章及文件
'衢州市人民政府关于印发衢州绿色产业集聚区管理办法的通知',衢州市人民政府,2012-12-03,现行有效,地方政府规章及文件
'关于加强全区文化产业统计工作的通知',湖州市南浔区文化建设领导小组办公室;湖州市南浔区统计局,2012-11-22,现行有效,地方政府规章及文件
'浙江省人民政府办公厅关于提升发展茶产业的若干意见',浙江省人民政府办公厅,2012-11-19,现行有效,地方政府规章及文件
'浙江省人民政府关于开展创建省级高新技术产业园区工作的通知',浙江省人民政府,2012-11-06,现行有效,地方政府规章及文件
'宁波市人民政府关于加快发展体育产业的实施意见',宁波市人民政府,2012-11-02,现行有效,地方政府规章及文件
'浙江省人民政府关于加快节能与新能源汽车产业发展的实施意见',浙江省人民政府,2012-10-23,现行有效,地方政府规章及文件
'关于印发桐乡市战略性新兴产业倍增计划环保政策保障实施意见的通知',桐乡市环境保护局,2012-10-22,现行有效,地方政府规章及文件
'中共东阳市委、东阳市人民政府关于浙江省横店影视文化产业实验区管理委员会主要职责内设机构和人员编制规定的通知',中共东阳市委;东阳市人民政府,2012-10-19,现行有效,地方政府规章及文件
'关于加快培育发展战略性新兴产业的实施意见',台州市人民政府,2012-10-10,现行有效,地方政府规章及文件
'省发改委、省国土资源厅关于印发《浙江省重大产业项目申报办法(试行)》的通知',浙江省发展和改革委员会;浙江省国土资源厅,2012-10-09,现行有效,地方政府规章及文件
'嘉善县人民政府办公室印发关于促进嘉善县股权投资产业发展若干意见(试行)的通知',嘉兴市嘉善县人民政府办公室,2012-10-08,现行有效,地方政府规章及文件
'嘉兴市南湖区人民政府办公室关于印发南湖区生猪产业减量提质转型发展的实施意见的通知',嘉兴市南湖区人民政府办公室,2012-09-29,现行有效,地方政府规章及文件
'嘉兴市南湖区人民政府办公室关于印发南湖区推进生猪产业减量提质转型发展的若干政策意见的通知',嘉兴市南湖区人民政府办公室,2012-09-29,现行有效,地方政府规章及文件
'中共江山市委、江山市人民政府关于进一步加强生猪养殖管理促进生猪产业科学健康发展的意见',中共江山市委;江山市人民政府,2012-09-29,现行有效,地方政府规章及文件
'衢州市人民政府关于印发衢州市信息化和信息产业十二五发展规划的通知',衢州市人民政府,2012-09-27,现行有效,地方政府规章及文件
'平湖市人民政府关于加快新型畜牧产业体系建设促进现代都市型生态畜牧业发展的意见',平湖市人民政府,2012-09-24,现行有效,地方政府规章及文件
'杭州市人民政府办公厅关于加快发展体育产业的实施意见',杭州市人民政府办公厅,2012-09-17,现行有效,地方政府规章及文件
'浙江省财政厅关于印发《浙江省海洋产业投资基金管理办法》的通知',浙江省财政厅,2012-09-13,现行有效,地方政府规章及文件
'东阳市人民政府办公室关于印发《东阳市塑料塑胶产业转型升级实施意见(试行)》的通知',东阳市人民政府办公室,2012-09-11,已失效,地方政府规章及文件
'关于印发《支持浙商创业创新促进桐乡发展鼓励产业投资指导目录》的通知',桐乡市发展和改革局,2012-08-31,现行有效,地方政府规章及文件
'衢州市人民政府关于加快推进工业设计产业发展的实施意见',衢州市人民政府,2012-08-10,现行有效,地方政府规章及文件
'衢州市人民政府关于加快柑桔产业转型升级的若干意见',衢州市人民政府,2012-08-07,现行有效,地方政府规章及文件
'龙游县人民政府办公室关于省级现代农业主导产业示范区和特色农业精品园创建工作的通知',衢州市龙游县人民政府办公室,2012-08-03,现行有效,地方政府规章及文件
'桐乡市人民政府办公室转发《嘉兴市人民政府关于加快新型畜牧产业体系建设促进现代都市型生态畜牧业发展的意见》的通知',桐乡市人民政府办公室,2012-07-27,现行有效,地方政府规章及文件
'嘉兴市南湖区人民政府办公室转发《嘉兴市人民政府关于推进特色工业设计基地建设加快工业设计产业发展意见》的通知',嘉兴市南湖区人民政府办公室,2012-07-23,现行有效,地方政府规章及文件
'江山市人民政府办公室关于印发江山市消防器材产业整治提升活动实施方案的通知',江山市人民政府办公室,2012-07-03,现行有效,地方政府规章及文件
'温州市人民政府办公室关于加快温州市服务外包产业发展的意见',温州市人民政府办公室,2012-06-21,现行有效,地方政府规章及文件
'关于印发丽水工业园区碧湖产业区块招商引资政策的通知',丽水市莲都区人民政府办公室,2012-06-18,现行有效,地方政府规章及文件
'丽水市莲都区人民政府办公室关于印发丽水工业园区碧湖产业区块工业项目履约保证金管理办法(暂行)的通知',丽水市莲都区人民政府办公室,2012-06-18,现行有效,地方政府规章及文件
'浙江省人民政府关于促进地理信息产业加快发展的意见',浙江省人民政府,2012-06-12,现行有效,地方政府规章及文件
'杭州市人民政府办公厅关于印发杭州市“十二五”住房保障与房地产业发展规划的通知',杭州市人民政府办公厅,2012-06-10,现行有效,地方政府规章及文件
'丽水市莲都区人民政府关于印发莲都区高溪生态产业低丘缓坡开发项目指挥部设立方案的通知',丽水市莲都区人民政府,2012-06-08,现行有效,地方政府规章及文件
'浙江省人民政府办公厅印发关于加快培育发展战略性新兴产业重点工作分工方案的通知',浙江省人民政府办公厅,2012-06-07,现行有效,地方政府规章及文件
'浙江省人民政府办公厅关于加快高新技术产业园区转型升级的指导意见',浙江省人民政府办公厅,2012-06-05,现行有效,地方政府规章及文件
'转发《财政部、海关总署、国家税务总局关于进一步扶持新型显示器件产业发展有关税收优惠政策的通知》',广西壮族自治区财政厅;南宁海关;广西壮族自治区国家税务局,2012-06-01,现行有效,地方政府规章及文件
'长兴县人民政府办公室关于印发鼓励服务外包产业发展若干意见的通知',湖州市长兴县人民政府办公室,2012-05-28,现行有效,地方政府规章及文件
'浙江省科学技术厅、浙江省林业厅关于印发《浙江省十县百万亩竹产业效益提升工程实施方案》的通知',浙江省科学技术厅;浙江省林业厅,2012-05-28,现行有效,地方政府规章及文件
'东阳市人民政府办公室关于印发《横店电子产业园区省级知识产权示范创建园区工作实施方案》的通知',东阳市人民政府办公室,2012-05-25,现行有效,地方政府规章及文件
'浙江省科学技术厅、浙江省农业厅关于印发《浙江省十县五十万亩茶产业升级转化工程实施方案》的通知',浙江省科学技术厅;浙江省农业厅,2012-05-25,现行有效,地方政府规章及文件
'关于印发浙江省战略性新兴产业财政专项资金管理暂行办法的通知',浙江省财政厅,2012-05-22,现行有效,地方政府规章及文件
'关于印发《南浔工商分局电梯产业升级行政指导方案》的通知',湖州市工商行政管理局南浔分局,2012-05-16,现行有效,地方政府规章及文件
'江山市人民政府关于加快推进江山市木业加工产业工业设计发展的实施意见的通知',江山市人民政府,2012-05-10,现行有效,地方政府规章及文件
'关于印发浙江省能源科技装备产业发展“十二五”规划的通知',浙江省发展和改革委员会,2012-05-07,现行有效,地方政府规章及文件
'关于印发杭州市产业集群示范区统计监测评价实施办法的通知',杭州市经济和信息化委员会,2012-04-24,现行有效,地方政府规章及文件
'嘉善县人民政府办公室关于印发嘉善县2012年度实施“两大倍增”加快产业提升行动工作方案的通知',嘉兴市嘉善县人民政府办公室,2012-04-18,现行有效,地方政府规章及文件
'浙江省人民政府关于加快构建新型畜牧产业体系促进畜牧业现代化建设的意见',浙江省人民政府,2012-04-17,现行有效,地方政府规章及文件
'杭州市人民政府办公厅关于印发杭州市十大产业发展总体规划(2011－2015年)的通知',杭州市人民政府办公厅,2012-04-16,现行有效,地方政府规章及文件
'舟山市人民政府办公室关于印发浙江舟山群岛新区鼓励类产业指导目录2012年版的通知',舟山市人民政府办公室,2012-04-11,已失效,地方政府规章及文件
'绍兴市人民政府办公室关于印发2012年绍兴市产业升级投资工作实施方案的通知',绍兴市人民政府办公室,2012-03-29,现行有效,地方政府规章及文件
'丽水市人民政府关于大力培育发展战略性新兴产业的实施意见',丽水市人民政府,2012-03-15,现行有效,地方政府规章及文件
'南浔区人民政府办公室关于加快工业产业集群发展的若干意见',湖州市南浔区人民政府办公室,2012-03-01,现行有效,地方政府规章及文件
'陕县人民政府关于印发《陕县加快蔬菜产业发展工作意见》的通知',三门峡市陕县人民政府,2012-02-23,现行有效,地方政府规章及文件
'关于印发浙江省电子信息产业“十二五”发展规划的通知',浙江省发展和改革委员会,2012-02-12,现行有效,地方政府规章及文件
'省级特色工业设计示范基地-衢州慧谷工业设计产业园专项扶持资金管理办法(试行)',衢州市经济和信息化委员会,2012,已失效,地方政府规章及文件
'嘉兴市人民政府办公室关于印发嘉兴市培育战略性新兴产业目标责任制考核办法的通知',嘉兴市人民政府办公室,2011-12-31,现行有效,地方政府规章及文件
'平湖市人民政府关于印发平湖市文化产业发展规划(2011-2015)的通知',平湖市人民政府,2011-12-31,现行有效,地方政府规章及文件
'丽水市莲都区人民政府办公室关于扶持发展处州白莲特色产业实施意见的通知',丽水市莲都区人民政府办公室,2011-12-30,现行有效,地方政府规章及文件
'关于扶持枇杷产业发展实施意见的通知',丽水市莲都区人民政府办公室,2011-12-30,现行有效,地方政府规章及文件
'舟山市人民政府办公室关于印发舟山市扶持和促进茶叶产业发展的若干意见的通知',舟山市人民政府办公室,2011-12-29,已失效,地方政府规章及文件
'关于印发金华市文化事业和产业发展十二五规划的通知',金华市人民政府,2011-11-27,现行有效,地方政府规章及文件
'浙江省体育局关于印发《浙江省体育产业发展规划(2011-2015年)》的通知',浙江省体育局,2011-11-25,现行有效,地方政府规章及文件
'绍兴市人民政府关于加快绍兴市战略性新兴产业功能区建设的意见',绍兴市人民政府,2011-11-09,现行有效,地方政府规章及文件
'关于印发《关于鼓励纺织企业科技创新促进产业集聚升级若干政策的实施细则》的通知',兰溪市科学技术局,2011-11-08,现行有效,地方政府规章及文件
'嘉兴市南湖区人民政府办公室印发《关于促进南湖区股权投资产业发展的若干意见》的通知',嘉兴市南湖区人民政府办公室,2011-11-03,已失效,地方政府规章及文件
'关于印发莲都区碧湖产业区块西区块招商引资优惠政策兑现细则的通知',丽水市莲都区人民政府办公室,2011-11-02,现行有效,地方政府规章及文件
"'关于印发宁波市工业设计与创意产业""十二五""发展专项规划的通知'",宁波市经济和信息化委员会,2011-11-01,现行有效,地方政府规章及文件
"'关于印发宁波市家电产业""十二五""发展专项规划的通知'",宁波市经济和信息化委员会,2011-11-01,现行有效,地方政府规章及文件
"'关于印发宁波市纺织服装产业""十二五""发展专项规划的通知'",宁波市经济和信息化委员会,2011-11-01,现行有效,地方政府规章及文件
'关于印发宁波市汽车及零部件产业“十二五”发展专项规划的通知',宁波市经济和信息化委员会,2011-11-01,现行有效,地方政府规章及文件
"'关于印发宁波市石化产业""十二五""发展专项规划的通知'",宁波市经济和信息化委员会,2011-11-01,现行有效,地方政府规章及文件
'绍兴市人民政府办公室关于加快军民结合产业发展的实施意见',绍兴市人民政府办公室,2011-10-27,现行有效,地方政府规章及文件
'关于印发台州湾循环经济产业集聚区管理委员会主要职责内设机构和人员编制规定的通知',台州市人民政府办公室,2011-10-26,现行有效,地方政府规章及文件
'绍兴市人民政府办公室关于印发绍兴市二三产业转型升级财政专项资金管理暂行办法的通知',绍兴市人民政府办公室,2011-10-25,现行有效,地方政府规章及文件
'杭州市人民政府关于扶持我市十大产业科技创新的实施意见',杭州市人民政府,2011-10-19,现行有效,地方政府规章及文件
'温州市人民政府办公室关于印发温州高新技术产业园区管理委员会主要职责内设机构和人员编制规定的通知',温州市人民政府办公室,2011-10-19,现行有效,地方政府规章及文件
'桐乡市人民政府办公室关于印发桐乡市鼓励企业对口支援新疆沙雅县产业发展若干政策意见的通知',桐乡市人民政府办公室,2011-09-19,现行有效,地方政府规章及文件
'绍兴市人民政府办公室关于加快推进绍兴市区国内物流产业转型发展的实施意见',绍兴市人民政府办公室,2011-09-16,现行有效,地方政府规章及文件
'关于印发《杭州西湖龙井茶产业发展奖励办法》的通知',中共杭州市委员会;杭州市人民政府农业和农村工作办公室;杭州市人民政府;杭州市财政局,2011-09-13,现行有效,地方政府规章及文件
'诸暨市人民政府办公室转发中国人民银行杭州中心支行、浙江省促进战略性新兴产业发展工作领导小组办公室《关于金融支持浙江省战略性新兴产业发展指导意见》的通知',诸暨市人民政府办公室,2011-09-13,现行有效,地方政府规章及文件
'转发市经信委、财政局《关于做好2011年杭州市重点产业(工业和信息化专项)发展资金项目申报工作的通知》',杭州国家高新技术产业开发区发展和改革局,2011-09-08,现行有效,地方政府规章及文件
"'东阳市人民政府办公室关于印发《浙江横店影视产业实验区""十二五""发展规划》的通知'",东阳市人民政府办公室,2011-08-29,现行有效,地方政府规章及文件
'杭州市人民政府办公厅转发市发改委关于《杭州市2011年产业发展导向目录与空间布局指引》的通知',杭州市人民政府办公厅,2011-08-26,现行有效,地方政府规章及文件
'浙江省经济和信息化委员会关于印发《浙江省产业集群“两化”深度融合试验区实施方案》的通知',浙江省经济和信息化委员会,2011-08-19,现行有效,地方政府规章及文件
'杭州市人民政府办公厅关于印发杭州市战略性新兴产业发展规划（2011－2015年）的通知',杭州市人民政府办公厅,2011-08-08,现行有效,地方政府规章及文件
'嘉兴市秀洲区人民政府关于印发嘉兴市秀洲区战略性新兴产业倍增计划实施意见的通知',嘉兴市秀洲区人民政府,2011-07-30,现行有效,地方政府规章及文件
'关于发挥工商职能作用支持新兴产业加快发展的若干意见',湖州市工商行政管理局南浔分局,2011-07-29,现行有效,地方政府规章及文件
'杭州市人民政府办公厅转发市经信委、市财政局关于《杭州市重点产业（工业和信息化专项）发展资金管理办法（试行）》的通知',杭州市人民政府办公厅,2011-07-28,现行有效,地方政府规章及文件
'嘉兴市人民政府关于印发嘉兴市战略性新兴产业“十二五”发展规划的通知',嘉兴市人民政府,2011-07-08,现行有效,地方政府规章及文件
'嘉兴市人民政府关于印发嘉兴市战略性新兴产业倍增计划实施意见的通知',嘉兴市人民政府,2011-07-08,现行有效,地方政府规章及文件
'关于扶持文化创意产业发展的实施办法',杭州国家高新技术产业开发区管理委员会,2011-07-04,已失效,地方政府规章及文件
'关于发展新兴产业推进自主创新打造人才特区的若干政策',杭州国家高新技术产业开发区管理委员会,2011-07-01,已失效,地方政府规章及文件
'关于向主导产业派遣专家服务团开展“帮企业破解难题助产业转型升级”活动的通知',嘉兴市嘉善县科学技术局,2011-06-22,现行有效,地方政府规章及文件
'浙江省人民政府关于印发浙江省电子商务产业十二五发展规划的通知',浙江省人民政府,2011-06-16,现行有效,地方政府规章及文件
'浙江省人民政府关于印发浙江省十二五城镇住房保障与房地产业发展规划的通知',浙江省人民政府,2011-06-15,现行有效,地方政府规章及文件
'浙江省人民政府关于印发浙江省服务外包产业十二五发展规划的通知',浙江省人民政府,2011-06-14,现行有效,地方政府规章及文件
